

CPU utilization for five seconds: 13%/1%; one minute: 14%; five minutes: 12%
PID    Runtime(ms)  Invoked   uSecs  5Sec    1Min    5Min    TTY  Process
-----  -----------  --------  -----  ------  ------  ------  ---  -----------
    1       162460   1635804      0   0.00%   0.00%  0.00%   -    init
 2660           10        31      0   0.00%   0.00%  0.00%   -    portmap
 2669           10         6      1   0.00%   0.00%  0.00%   -    rpc.statd
 2697            0         1      0   0.00%   0.00%  0.00%   -    rpc.mountd
 2720       526940  15232231      0   0.00%   0.00%  0.00%   -    sysmgr
 3771         2900    753653      0   0.00%   0.00%  0.00%   -    insmod
 4401           10         4      2   0.00%   0.00%  0.00%   -    xinetd
 4402           10        19      0   0.00%   0.00%  0.00%   -    tftpd
 4403       155280   9481814      0   0.00%   0.00%  0.00%   -    syslogd
 4404          120       375      0   0.00%   0.00%  0.00%   -    sdwrapd
 4405    162934070  77822813      2   0.25%   0.29%  0.35%   -    pfma
 4452        42720   1906473      0   0.00%   0.00%  0.00%   -    vshd
 4453          120    255438      0   0.00%   0.00%  0.00%   -    smm
 4454        76050   7537832      0   0.00%   0.00%  0.00%   -    psshelper
 4455         3080    127591      0   0.00%   0.00%  0.00%   -    mmode
 4456         6160    125744      0   0.00%   0.00%  0.00%   -    lmgrd
 4457        46950   1677484      0   0.00%   0.00%  0.00%   -    licmgr
 4458        43590    174025      0   0.00%   0.00%  0.03%   -    fs-daemon
 4459       118480   2182147      0   0.00%   0.00%  0.00%   -    feature-mgr
 4460        18490   1507679      0   0.00%   0.00%  0.00%   -    fcfwd
 4461          670      9237      0   0.00%   0.00%  0.00%   -    confcheck
 4462        14390    758852      0   0.00%   0.00%  0.00%   -    capability
 4463        13300   2537189      0   0.00%   0.00%  0.00%   -    bloggerd
 4464        76160   7537718      0   0.00%   0.00%  0.00%   -    psshelper_gsvc
 4475        46520    251993      0   0.00%   0.00%  0.00%   -    cisco
 4476        75220   2744921      0   0.00%   0.00%  0.00%   -    clis
 4488       139580   1610335      0   0.00%   0.00%  0.01%   -    port-profile
 4490        16820    768236      0   0.00%   0.00%  0.00%   -    provision
 4503        29600   1519512      0   0.00%   0.00%  0.00%   -    zschk
 4504        30650   1518664      0   0.00%   0.00%  0.00%   -    xmpp
 4505        39930   2514022      0   0.00%   0.00%  0.00%   -    xmlma
 4506        28780   1518096      0   0.00%   0.00%  0.00%   -    vmm
 4507        32850    943907      0   0.00%   0.00%  0.00%   -    vman
 4508        29350   1519211      0   0.00%   0.00%  0.00%   -    vdc_mgr
 4509        43450   3770620      0   0.00%   0.00%  0.00%   -    ttyd
 4510        16880  13271610      0   0.13%   0.15%  0.15%   -    sysinfo
 4511      3699500  19543235      0   0.00%   0.00%  0.00%   -    statsprofiler
 4512          690      2862      0   0.00%   0.00%  0.00%   -    sksd
 4513      3140830    754192      4   0.00%   0.00%  0.00%   -    sensor
 4515         3180    149798      0   0.00%   0.00%  0.00%   -    res_mgr
 4516        68030   7539244      0   0.00%   0.00%  0.00%   -    plugin
 4517        83440   2018009      0   0.00%   0.00%  0.00%   -    pltfm_config
 4518       243500   1511664      0   0.00%   0.00%  0.00%   -    plog_sup
 4519       308750   2968026      0   0.00%   0.00%  0.00%   -    pfstat
 4520         3860    256361      0   0.00%   0.00%  0.00%   -    patch-installer
 4521      1692280   3012810      0   0.00%   0.00%  0.00%   -    pacifica
 4522        23650    944306      0   0.00%   0.00%  0.00%   -    obfl
 4523      1003660   8316293      0   0.00%   0.00%  0.00%   -    nohms
 4524       676370  30352818      0   0.00%   0.00%  0.00%   -    nfp
 4525        10340    505480      0   0.00%   0.00%  0.00%   -    mvsh
 4526        30980   1519361      0   0.00%   0.00%  0.00%   -    mcm
 4527        32890   1519240      0   0.00%   0.00%  0.00%   -    lim
 4528     57000360  76611250      0   0.11%   0.11%  0.10%   -    ledmgr
 4529       277200   8103820      0   0.00%   0.00%  0.00%   -    l2rib
 4530        69120   1257645      0   0.00%   0.00%  0.00%   -    ifmgr
 4531       150150   1510489      0   0.00%   0.00%  0.00%   -    idehsd
 4532         9900    505558      0   0.00%   0.00%  0.00%   -    evms
 4534         7840    379600      0   0.00%   0.00%  0.00%   -    evmc
 4535      2788880   1596220      1   0.00%   0.04%  0.35%   -    ethpc
 4536      2828890  44588891      0   0.00%   0.00%  0.00%   -    eth_dstats
 4537          720       435      1   0.00%   0.00%  0.00%   -    core-dmon
 4539        55140   3775031      0   0.00%   0.00%  0.00%   -    bootvar
 4540        19720   1507570      0   0.00%   0.00%  0.00%   -    bios_daemon
 4541   2022890780  2228792510      0   5.82%   4.27%  3.94%   -    bigsurusd
 4542        66660   4598279      0   0.00%   0.00%  0.00%   -    bfdc
 4543        37550   2028830      0   0.00%   0.00%  0.00%   -    bcm_usd
 4544        13370    753745      0   0.00%   0.00%  0.00%   -    athertonusd
 4545        17190    945541      0   0.00%   0.00%  0.00%   -    ascii-cfg
 4546         5560    504889      0   0.00%   0.00%  0.00%   -    adbm
 4547       105830   7543102      0   0.00%   0.00%  0.00%   -    securityd
 4548        57030    693780      0   0.00%   0.00%  0.00%   -    PMon
 4549        80540   7539200      0   0.00%   0.00%  0.00%   -    cert_enroll
 4550        79640   7583470      0   0.00%   0.00%  0.00%   -    aaa
 4555          210    267881      0   0.00%   0.00%  0.00%   -    l3vm
