

CPU utilization for five seconds: 12%/1%; one minute: 4%; five minutes: 3%
PID    Runtime(ms)  Invoked   uSecs  5Sec    1Min    5Min    TTY  Process
-----  -----------  --------  -----  ------  ------  ------  ---  -----------
    1         9880    156030      0   0.00%   0.00%  0.00%   -    init
 2041            0         1      0   0.00%   0.00%  0.00%   -    raid_monitor
 2711            0         1      0   0.00%   0.00%  0.00%   -    mcelog
 4322          590      1812      0   0.25%   0.02%  0.00%   -    dcos_sshd
 4329          410       679      0   0.05%   0.00%  0.00%   0    vsh
 5787            0        33      0   0.00%   0.00%  0.00%   -    portmap
 5790            0         7      0   0.00%   0.00%  0.00%   -    rpc.statd
 5810            0         1      0   0.00%   0.00%  0.00%   -    rpc.mountd
 5823       990450  17942534      0   0.00%   0.01%  0.01%   -    sysmgr
 6416           40       155      0   0.00%   0.00%  0.00%   -    xinetd
 6417           40       165      0   0.00%   0.00%  0.00%   -    tftpd
 6418        43060    781393      0   0.00%   0.00%  0.00%   -    syslogd
 6419          550        95      5   0.00%   0.00%  0.00%   -    sdwrapd
 6420         9580      1529      6   0.00%   0.00%  0.00%   -    pfm_dummy
 6421     21254240   6275894      3   0.41%   0.79%  0.55%   -    platform
 6489      1187910    274942      4   0.00%   0.01%  0.01%   -    cmond
 6490         5890    101176      0   0.00%   0.00%  0.00%   -    vshd
 6491         7400    156412      0   0.00%   0.00%  0.00%   -    vpc_config_sync
 6492          460        30     15   0.00%   0.00%  0.00%   -    smm
 6493         7640    156052      0   0.00%   0.00%  0.00%   -    session-mgr
 6494        24320    779687      0   0.00%   0.00%  0.00%   -    psshelper
 6495         8480    157074      0   0.00%   0.00%  0.00%   -    pixm_vl
 6496         7720    156368      0   0.00%   0.00%  0.00%   -    pixm_gl
 6497          470        54      8   0.00%   0.00%  0.00%   -    pdsd
 6498         1210     13267      0   0.00%   0.00%  0.00%   -    mmode
 6499         7080    168806      0   0.00%   0.00%  0.00%   -    lmgrd
 6500         9440    158013      0   0.00%   0.00%  0.00%   -    licmgr
 6501       251530    510140      0   0.00%   0.02%  0.01%   -    fs-daemon
 6502        26420    564173      0   0.01%   0.00%  0.00%   -    feature-mgr
 6503          680      2207      0   0.00%   0.00%  0.00%   -    confcheck
 6504         4130     78542      0   0.00%   0.00%  0.00%   -    capability
 6505         4450    130408      0   0.01%   0.00%  0.00%   -    bloggerd
 6506        24030    779000      0   0.00%   0.00%  0.00%   -    psshelper_gsvc
 6514        17800    778624      0   0.00%   0.00%  0.00%   -    cisco
 6515           50       182      0   0.00%   0.00%  0.00%   -    klogd
 6526        45720    117987      0   0.00%   0.00%  0.00%   -    clis
 6536         4760     35049      0   0.00%   0.00%  0.00%   -    port-profile
 6621            0       210      0   0.00%   0.00%  0.00%   -    dhcpd
 6626         8060    156078      0   0.00%   0.00%  0.00%   -    xmpp
 6627        11380    259913      0   0.00%   0.00%  0.00%   -    xmlma
 6628         7670    156364      0   0.00%   0.00%  0.00%   -    vmm
 6629         6670     97696      0   0.00%   0.00%  0.00%   -    vman
 6630         8260    156835      0   0.00%   0.00%  0.00%   -    vdc_mgr
 6631        16550    156070      0   0.00%   0.00%  0.00%   -    usbhsd
 6632        13440    389792      0   0.00%   0.00%  0.00%   -    ttyd
 6633       275320  10950722      0   0.09%   0.10%  0.10%   -    sysinfo
 6634         7650    156122      0   0.00%   0.00%  0.00%   -    statsprofiler
 6635         8040    139002      0   0.00%   0.00%  0.00%   -    snmpmib_proc
 6636        25510    778901      0   0.00%   0.00%  0.00%   -    sksd
 6638        11170    170332      0   0.00%   0.00%  0.00%   -    rtd_monitor
 6639         1840     15954      0   0.00%   0.00%  0.00%   -    res_mgr
 6640        23840    779678      0   0.00%   0.00%  0.00%   -    plugin
 6641         7130    161216      0   0.00%   0.00%  0.00%   -    plog_sup
 6642         1550     27027      0   0.00%   0.00%  0.00%   -    patch-installer
 6643         3210     52368      0   0.00%   0.00%  0.00%   -    mvsh
 6644           40        25      1   0.00%   0.00%  0.00%   -    mping_server
 6645          960       123      7   0.00%   0.00%  0.00%   -    fw_app
 6646         4350    101603      0   0.00%   0.00%  0.00%   -    fmd
 6647         2910     53294      0   0.00%   0.00%  0.00%   -    evms
 6649         2690     39607      0   0.00%   0.00%  0.00%   -    evmc
 6650          580        73      7   0.00%   0.00%  0.00%   -    epld_upgrade_stdby
 6651          630       292      2   0.00%   0.00%  0.00%   -    epld_auto
 6652       585970   1104053      0   0.00%   0.00%  0.00%   -    diagmgr
 6653         3400     46343      0   0.03%   0.00%  0.00%   -    crdcfg_server
 6654          940       244      3   0.00%   0.00%  0.00%   -    core-dmon
 6655        70140    636387      0   0.00%   0.00%  0.00%   -    clk_mgr
 6656         7550    156087      0   0.00%   0.00%  0.00%   -    cli_acl
 6657         5750    155965      0   0.00%   0.00%  0.00%   -    bios_daemon
 6658         4690     98299      0   0.00%   0.00%  0.00%   -    ascii-cfg
 6659        27850    780805      0   0.00%   0.00%  0.00%   -    securityd
 6660        25960    789762      0   0.00%   0.00%  0.00%   -    cert_enroll
 6661        26370    790504      0   0.01%   0.00%  0.00%   -    aaa
 6662         4450     97820      0   0.00%   0.00%  0.00%   -    obfl
 6666       378970    386713      0   0.00%   0.00%  0.00%   -    diagclient
 6669          500        78      6   0.00%   0.00%  0.00%   -    l3vm
 6670          500       103      4   0.00%   0.00%  0.00%   -    urib
 6687        52830   1082101      0   0.00%   0.00%  0.00%   -    device_test
 6728        85560    628230      0   0.00%   0.00%  0.00%   -    aclmgr
 6746         7070    156014      0   0.00%   0.00%  0.00%   -    eem_policy_dir
 6773          450        44     10   0.01%   0.01%  0.01%   -    adjmgr
 6774          440       221      1   0.00%   0.00%  0.00%   -    u6rib
 6813         3880     65503      0   0.00%   0.00%  0.00%   -    xbar
 6814          370        22     16   0.00%   0.00%  0.00%   -    npacl
 6818          390        16     24   0.00%   0.00%  0.00%   -    arp
 6819          450        12     37   0.00%   0.00%  0.00%   -    icmpv6
 6833       268530   2140094      0   0.00%   0.00%  0.00%   -    module
 6842          830       107      7   0.00%   0.00%  0.00%   -    ExceptionLog
 6843        15980    391735      0   0.00%   0.00%  0.00%   -    bootvar
 6844         9470    156110      0   0.00%   0.00%  0.00%   -    cardclient
 6845       106300   1001634      0   0.00%   0.00%  0.00%   -    ifmgr
 6852         7210    157116      0   0.00%   0.00%  0.00%   -    ncpinframgr
 6854          430        92      4   0.51%   0.17%  0.14%   -    pktmgr
 6860         7430    155864      0   0.00%   0.00%  0.00%   -    clp_elam
 6861       713630   5860828      0   0.00%   0.01%  0.01%   -    clp_fwd
 6862       813480   9964952      0   0.00%   0.01%  0.01%   -    clp_l3
 6863      9488560   8423320      1   0.11%   0.14%  0.14%   -    clp_mac
 6864      7604920    865636      8   0.03%   0.10%  0.11%   -    clp_xbar
 6865      1085070   1071946      1   0.01%   0.01%  0.01%   -    lit
 6866       936970   1510067      0   0.01%   0.01%  0.01%   -    sac_usd
 6867      2297470   1002230      2   0.05%   0.03%  0.03%   -    sensor
 6868       556790   1394631      0   0.00%   0.00%  0.00%   -    xbar_driver_usd
 6881          420        22     19   0.72%   0.21%  0.16%   -    netstack
 6916        42950    779088      0   0.00%   0.00%  0.00%   -    radius
 6918        99790    762242      0   0.00%   0.00%  0.00%   -    cdp
 6920        10360    182133      0   0.00%   0.00%  0.00%   -    cfs
 6921           20        11      1   0.00%   0.00%  0.00%   -    ip_dummy
 6922           20        12      1   0.00%   0.00%  0.00%   -    ipv6_dummy
 6923        11980    135197      0   0.00%   0.00%  0.00%   -    ntp
 6924         7540    156841      0   0.00%   0.00%  0.00%   -    otm
 6925     29871580  128163036      0   0.45%   0.64%  0.55%   -    snmpd
 6926           20        28      0   0.00%   0.00%  0.00%   -    tcpudp_dummy
 6968          560      1089      0   0.00%   0.00%  0.00%   -    dcos-xinetd
 6980        47360    803694      0   0.00%   0.00%  0.00%   -    ntpd
 6981        72220    963305      0   0.00%   0.00%  0.00%   -    tacacs
 6982         6730    156038      0   0.00%   0.00%  0.00%   -    fscm
 6987        27940    779476      0   0.00%   0.00%  0.00%   -    callhome
