

CPU utilization for five seconds: 12%/2%; one minute: 8%; five minutes: 5%
PID    Runtime(ms)  Invoked   uSecs  5Sec    1Min    5Min    TTY  Process
-----  -----------  --------  -----  ------  ------  ------  ---  -----------
 4878     34733570  525337584      0   0.00%   0.00%  0.00%   -    sysmgr
 5842    784643556  1972687311      0   0.00%   0.00%  0.00%   -    platform
 6095       926350  34202040      0   0.00%   0.00%  0.00%   -    pixm_gl
 6096          100  2801909206      0   0.09%   0.11%  0.10%   -    pdsd
 6098       954050  28155943      0   0.00%   0.00%  0.00%   -    licmgr
 6099      1349890   8551587      0   0.00%   0.00%  0.00%   -    fs-daemon
 6103       244520  24517447      0   0.00%   0.00%  0.00%   -    bloggerd
 6146       723950  33826106      0   0.00%   0.00%  0.00%   -    vdc_mgr
 6149     10244730  1270527351      0   0.05%   0.09%  0.07%   -    sysinfo
 6154        48040   2369892      0   0.00%   0.00%  0.00%   -    res_mgr
 6155      1802710  122728122      0   0.00%   0.00%  0.00%   -    plugin
 6156       741300  33783969      0   0.00%   0.00%  0.00%   -    pltfm_debug
 6167    133303890  119911607      1   0.00%   0.00%  0.00%   -    diagmgr
 6170      8709230  94731401      0   0.00%   0.00%  0.00%   -    clk_mgr
 6215     54912870  45542856      1   0.00%   0.00%  0.00%   -    diagclient
 6357       311360  12546559      0   0.00%   0.00%  0.00%   -    xbar
 6382     26516400  231060371      0   0.00%   0.00%  0.00%   -    module
 6393     13774500  118042825      0   0.00%   0.00%  0.00%   -    ifmgr
 6754       817900  33683966      0   0.00%   0.00%  0.00%   -    sim
 6757      9905320  69000478      0   0.00%   0.00%  0.00%   -    pltfm_config
 6762       974110  35000617      0   0.00%   0.00%  0.00%   -    pixmc
 6765       761120  33752081      0   0.00%   0.00%  0.00%   -    monitorc
 6769       864400  33609503      0   0.00%   0.00%  0.00%   -    giscm
 6805    150594550  75864965      1   0.00%   0.03%  0.01%   -    diag_port_lb
 8037      2607750  122526737      0   0.00%   0.00%  0.00%   -    syslogd
 8040          750      3383      0   0.00%   0.00%  0.00%   -    confcheck
 8041      1433850  40415598      0   0.00%   0.00%  0.00%   -    feature-mgr
 8042       796900  34531974      0   0.00%   0.00%  0.00%   -    pixm_vl
 8043      1759810  122441477      0   0.00%   0.00%  0.00%   -    psshelper
 8044       734300  33995645      0   0.00%   0.00%  0.00%   -    session-mgr
 8045          150   4551326      0   0.00%   0.00%  0.00%   -    smm
 8046       739260  34067606      0   0.00%   0.00%  0.00%   -    vpc_config_sync
 8047       429080  15376814      0   0.00%   0.00%  0.00%   -    vshd
 8051       302380   8596930      0   0.00%   0.00%  0.00%   -    clis
 8053       139550   5526175      0   0.00%   0.00%  0.00%   -    port-profile
 8060      1724010  122498004      0   0.00%   0.00%  0.00%   -    aaa
 8061      1750060  122438981      0   0.00%   0.00%  0.00%   -    cert_enroll
 8062      2102360  122471916      0   0.00%   0.00%  0.00%   -    securityd
 8063       391710  15325670      0   0.00%   0.00%  0.00%   -    ascii-cfg
 8064       705220  34139170      0   0.00%   0.00%  0.00%   -    cli_acl
 8065       188490   8183900      0   0.00%   0.00%  0.00%   -    evmc
 8067       238600  10945356      0   0.00%   0.00%  0.00%   -    evms
 8068          100       817      0   0.00%   0.00%  0.00%   -    mping_server
 8069       246390  10936987      0   0.00%   0.00%  0.00%   -    mvsh
 8071      1716850  122442949      0   0.00%   0.00%  0.00%   -    sksd
 8072       395850  16822258      0   0.00%   0.03%  0.00%   -    snmpmib_proc
 8073      5533740  46764843      0   0.00%   0.00%  0.00%   -    statsprofiler
 8074       664390  15323887      0   0.00%   0.00%  0.00%   -    vman
 8075       715000  34154993      0   0.00%   0.00%  0.00%   -    vmm
 8076       916200  40834344      0   0.00%   0.00%  0.00%   -    xmlma
 8077       718020  34120469      0   0.00%   0.00%  0.00%   -    xmpp
 8078          180   4552184      0   0.00%   0.00%  0.00%   -    l3vm
 8079          180  130062462      0   0.00%   0.00%  0.00%   -    urib
 8091       700420  34126573      0   0.00%   0.00%  0.00%   -    eem_policy_dir
 8095      5547770   9366264      0   0.00%   0.00%  0.00%   -    aclmgr
 8103          180  1751724440      0   0.00%   0.00%  0.00%   -    adjmgr
 8105       718710  34134571      0   0.00%   0.00%  0.00%   -    ncpinframgr
 8106          180  15543307      0   0.00%   0.00%  0.00%   -    u6rib
 8126          240   6618989      0   0.00%   0.00%  0.00%   -    npacl
 8136          240  130658789      0   0.00%   0.00%  0.00%   -    arp
 8137          180  10828876      0   0.00%   0.00%  0.00%   -    icmpv6
 8139          250  575074678      0   0.05%   0.03%  0.03%   -    pktmgr
 8159          320  539992463      0   0.07%   0.03%  0.01%   -    netstack
 8177      3420800  122502317      0   0.00%   0.00%  0.00%   -    radius
 8178      2962700  39758695      0   0.00%   0.00%  0.00%   -    cdp
 8181      3203530  37363411      0   0.00%   0.00%  0.00%   -    cfs
 8182           90       732      0   0.00%   0.00%  0.00%   -    ip_dummy
 8183           80       737      0   0.00%   0.00%  0.00%   -    ipv6_dummy
 8184       507060   7072345      0   0.00%   0.00%  0.00%   -    ntp
 8185       739780  34150051      0   0.00%   0.00%  0.00%   -    otm
 8186     58890630  1532488524      0   0.00%   0.49%  0.12%   -    snmpd
 8188           90       737      0   0.00%   0.00%  0.00%   -    tcpudp_dummy
 8223      7554090  134009118      0   0.00%   0.00%  0.00%   -    tacacs
 8224      5260680  181447587      0   0.00%   0.00%  0.00%   -    ntpd
 8225         3270     18581      0   0.00%   0.00%  0.00%   -    dcos-xinetd
 8230      2292220  122460673      0   0.00%   0.00%  0.00%   -    callhome
 8487      1632350   8658423      0   0.00%   0.00%  0.00%   -    spm
 8488          180  55634193      0   0.00%   0.00%  0.00%   -    rpm
 8489       701800  34080392      0   0.00%   0.00%  0.00%   -    plsm
 8490      2224270  39750508      0   0.00%   0.00%  0.00%   -    plcmgr
 8491      5682450  42681231      0   0.00%   0.00%  0.00%   -    pfstat
 8493      1057860  35559717      0   0.00%   0.00%  0.00%   -    lim
 8494      4814120  133713058      0   0.00%   0.00%  0.00%   -    l2rib
 8495          200  1045686983      0   0.00%   0.00%  0.00%   -    igmp
 8496       260010  10950407      0   0.00%   0.00%  0.00%   -    eltm
 8497          160  3292160918      0   0.00%   0.00%  0.00%   -    ecp
 8499       123760   9527668      0   0.00%   0.00%  0.00%   -    adbm
 8500       241600   5515121      0   0.00%   0.00%  0.00%   -    acllog
 8504     20749930  152048051      0   0.00%   0.00%  0.00%   -    monitor
 8507       785610  34012867      0   0.00%   0.00%  0.00%   -    iscm
 8525       747270  16996553      0   0.00%   0.00%  0.00%   -    eth_port_channel
 8526       337140  14420710      0   0.00%   0.00%  0.00%   -    vlan_mgr
 8527       921930  14390155      0   0.00%   0.00%  0.00%   -    eth_dstats
 8528     17656350  52765544      0   0.00%   0.00%  0.00%   -    ipqosmgr
 8529      3325470  29797215      0   0.00%   0.00%  0.00%   -    lacp
 8530     14933020  88552124      0   0.05%   0.00%  0.00%   -    ethpm
 8531    267422990  455067715      0   0.00%   0.00%  0.00%   -    l2fm
 8533       275020   5146046      0   0.00%   0.00%  0.00%   -    aclqos
 8534    102847470  1431025949      0   0.00%   0.00%  0.00%   -    stp
 8543      2039280  48148516      0   0.00%   0.00%  0.00%   -    ufdm
 8544       346290  16500018      0   0.00%   0.00%  0.00%   -    u2
 8545     11892670  31958912      0   0.03%   0.00%  0.00%   -    tunnel
 8546       732800  34130430      0   0.00%   0.00%  0.00%   -    sal
 8547          170  717617254      0   0.00%   0.00%  0.00%   -    orib
 8548          160  40375790      0   0.00%   0.00%  0.00%   -    oim
 8549          180  319524960      0   0.00%   0.00%  0.00%   -    mrib
 8550      5334280  41922377      0   0.00%   0.00%  0.00%   -    mfdm
 8551       737700  33965105      0   0.00%   0.00%  0.00%   -    mcm
 8552          180  430856600      0   0.00%   0.00%  0.00%   -    m6rib
 8553     36403670  153167491      0   0.00%   0.00%  0.00%   -    l2pt
 8554          230  19285948      0   0.11%   0.10%  0.10%   -    isis_otv
 8555          180  603365043      0   0.00%   0.00%  0.00%   -    eigrp
 8557          180  2041308953      0   0.00%   0.00%  0.00%   -    otv
 8568          190  382551945      0   0.00%   0.00%  0.00%   -    mcastfwd
 8569       378110   8565876      0   0.00%   0.00%  0.00%   -    m2rib
10478      4458070  17350883      0   0.00%   0.00%  0.00%   -    lldp
22764          320       235      1   0.05%   0.00%  0.00%   1    vsh
