

CPU utilization for five seconds: 25%/3%; one minute: 23%; five minutes: 14%
PID    Runtime(ms)  Invoked   uSecs  5Sec    1Min    5Min    TTY  Process
-----  -----------  --------  -----  ------  ------  ------  ---  -----------
    1       727860   7816020      0   0.00%   0.00%  0.00%   -    init
 2545           10        31      0   0.00%   0.00%  0.00%   -    portmap
 2554           10         6      1   0.00%   0.00%  0.00%   -    rpc.statd
 2582            0         2      0   0.00%   0.00%  0.00%   -    rpc.mountd
 2605      2395920  71838440      0   0.00%   0.00%  0.00%   -    sysmgr
 3530        17270   3530885      0   0.00%   0.00%  0.00%   -    insmod
 3969           10         3      3   0.00%   0.00%  0.00%   -    xinetd
 3970           10         4      2   0.00%   0.00%  0.00%   -    tftpd
 3971       756370  44458985      0   0.00%   0.00%  0.00%   -    syslogd
 3972           60       419      0   0.00%   0.00%  0.00%   -    sdwrapd
 3973    791793340  230448292      3   4.78%   2.18%  1.78%   -    pfma
 3997       185360   8899753      0   0.00%   0.00%  0.00%   -    vshd
 3998          140   1191728      0   0.00%   0.00%  0.00%   -    smm
 3999       325920  35393104      0   0.00%   0.00%  0.00%   -    psshelper
 4000        17720   1175225      0   0.00%   0.00%  0.00%   -    mmode
 4001        27380    591368      0   0.00%   0.00%  0.00%   -    lmgrd
 4002       119620   7100937      0   0.00%   0.00%  0.00%   -    licmgr
 4003       245460   1436889      0   0.00%   0.13%  0.12%   -    fs-daemon
 4004       847830  15902109      0   0.00%   0.00%  0.00%   -    feature-mgr
 4005        85500   7084744      0   0.00%   0.00%  0.00%   -    fcfwd
 4006         5400     45616      0   0.00%   0.00%  0.00%   -    confcheck
 4007        96600   6946155      0   0.00%   0.00%  0.00%   -    capability
 4008        61930  13277038      0   0.00%   0.00%  0.00%   -    bloggerd
 4009       322190  35392228      0   0.00%   0.00%  0.00%   -    psshelper_gsvc
 4022       118970    628830      0   0.00%   0.00%  0.00%   -    cisco
 4023       146250   5078206      0   0.00%   0.00%  0.00%   -    clis
 4026           90      2126      0   0.00%   0.00%  0.00%   -    klogd
 4040       553020   8465855      0   0.00%   0.00%  0.00%   -    port-profile
 4043       105850   6952920      0   0.00%   0.00%  0.00%   -    provision
 4049       196900  13797401      0   0.00%   0.00%  0.00%   -    zschk
 4050       212640  13803117      0   0.00%   0.00%  0.00%   -    xmpp
 4051       181060  11821843      0   0.00%   0.00%  0.00%   -    xmlma
 4052       193250  13796155      0   0.00%   0.00%  0.00%   -    vmm
 4053       149680   4470228      0   0.00%   0.00%  0.00%   -    vman
 4054       191300  13804877      0   0.00%   0.00%  0.00%   -    vdc_mgr
 4055       181150  17703709      0   0.00%   0.00%  0.00%   -    ttyd
 4056        94960  129241969      0   0.48%   0.47%  0.46%   -    sysinfo
 4057       221120  11771258      0   0.00%   0.00%  0.00%   -    sunnyvale
 4058     12757650  74807035      0   0.00%   0.01%  0.01%   -    statsprofiler
 4059          370      1511      0   0.00%   0.00%  0.00%   -    sksd
 4060     18079970   6076286      2   0.09%   0.02%  0.02%   -    sensor
 4062         7310    676040      0   0.00%   0.00%  0.00%   -    res_mgr
 4063       327350  35655761      0   0.00%   0.00%  0.00%   -    plugin
 4064       427020  14740908      0   0.00%   0.00%  0.00%   -    pltfm_config
 4065       302720   7108644      0   0.00%   0.00%  0.00%   -    plog_sup
 4066      1396500  22302530      0   0.00%   0.00%  0.00%   -    pfstat
 4067        14980   1187392      0   0.00%   0.00%  0.00%   -    patch-installer
 4068       103590   4457053      0   0.00%   0.00%  0.00%   -    obfl
 4069      3433200  42279841      0   0.00%   0.00%  0.00%   -    nohms
 4071      7673960  144315381      0   0.00%   0.00%  0.00%   -    nfp
 4072        68630   4662052      0   0.00%   0.00%  0.00%   -    mvsh
 4073       208730  13799077      0   0.00%   0.00%  0.00%   -    mcm
 4074       211540  13800460      0   0.00%   0.00%  0.00%   -    lim
 4075       435090  35425720      0   0.00%   0.00%  0.00%   -    ledmgr
 4076      1387570  39563639      0   0.09%   0.01%  0.01%   -    l2rib
 4077       655520  12131369      0   0.00%   0.00%  0.00%   -    ifmgr
 4078       718940   7316192      0   0.00%   0.00%  0.00%   -    idehsd
 4079        65720   4659881      0   0.00%   0.00%  0.00%   -    evms
 4081        52620   3504419      0   0.00%   0.00%  0.00%   -    evmc
 4082    150981320  22274664      6   0.00%   0.25%  0.20%   -    ethpc
 4083      6999970  113877762      0   0.00%   0.00%  0.00%   -    eth_dstats
 4084          250      1230      0   0.00%   0.00%  0.00%   -    core-dmon
 4086    854482840  2838639170      0   3.80%   1.67%  1.33%   -    carmelusd
 4087       165050  17708667      0   0.00%   0.00%  0.00%   -    bootvar
 4088        94230   7080292      0   0.00%   0.00%  0.00%   -    bios_daemon
 4089       441610  35404276      0   0.00%   0.00%  0.00%   -    bfdc
 4090       176690   9424585      0   0.00%   0.00%  0.00%   -    bcm_usd
 4091        64650   3531232      0   0.00%   0.00%  0.00%   -    athertonusd
 4092        74350   4437413      0   0.00%   0.00%  0.00%   -    ascii-cfg
 4093        34650   3521517      0   0.00%   0.00%  0.00%   -    adbm
 4094       448790  35410827      0   0.00%   0.04%  0.04%   -    securityd
 4095       254550   3303421      0   0.00%   0.00%  0.00%   -    PMon
 4096       360020  35401024      0   0.00%   0.00%  0.00%   -    cert_enroll
 4097       338270  35420539      0   0.00%   0.00%  0.00%   -    aaa
 4101          200   1197986      0   0.00%   0.00%  0.00%   -    l3vm
 4102          190  37032186      0   0.00%   0.00%  0.00%   -    urib
 4108       827600   1279388      0   0.00%   0.00%  0.00%   -    aclmgr
 4129       202700  13927537      0   1.85%   0.14%  0.03%   -    qd
 4130       194730  13796618      0   0.00%   0.00%  0.00%   -    eem_policy_dir
 4132           20       123      0   0.00%   0.00%  0.00%   -    core-client
 4144    578900230  1339071614      0   0.97%   1.91%  1.56%   -    snmpd
 4158    154834230  267501677      0   0.29%   0.21%  0.20%   -    fwm
 4160   1000022010  418267725      2   0.97%   5.55%  2.74%   -    statsclient
 4161          180  2795942510      0   0.00%   0.03%  0.03%   -    adjmgr
 4162          160   7609960      0   0.00%   0.00%  0.00%   -    u6rib
 4165      1744540   1940619      0   0.00%   0.00%  0.00%   -    copp
