

CPU utilization for five seconds: 7%/0%; one minute: 4%; five minutes: 3%
PID    Runtime(ms)  Invoked   uSecs  5Sec    1Min    5Min    TTY  Process
-----  -----------  --------  -----  ------  ------  ------  ---  -----------
    1       473230  10602906      0   0.00%   0.00%  0.00%   -    init
 2018            0         1      0   0.00%   0.00%  0.00%   -    raid_monitor
 2674            0         1      0   0.00%   0.00%  0.00%   -    mcelog
 5580            0        41      0   0.00%   0.00%  0.00%   -    portmap
 5591            0         7      0   0.00%   0.00%  0.00%   -    rpc.statd
 5595            0         3      0   0.00%   0.00%  0.00%   -    rpc.idmapd
 5613            0        91      0   0.00%   0.00%  0.00%   -    rpc.mountd
 5626     22512250  409031009      0   0.00%   0.00%  0.00%   -    sysmgr
 6688           30       141      0   0.00%   0.00%  0.00%   -    xinetd
 6689           30       167      0   0.00%   0.00%  0.00%   -    tftpd
 6690      2694730  69801065      0   0.00%   0.00%  0.00%   -    syslogd
 6691          180       486      0   0.00%   0.00%  0.00%   -    sdwrapd
 6692         1520       635      2   0.00%   0.00%  0.00%   -    pfm_dummy
 6696   1361797900  312412408      4   0.31%   0.86%  0.47%   -    platform
 6763     26448530  20832543      1   0.00%   0.00%  0.00%   -    cmond
 7196           30       216      0   0.00%   0.00%  0.00%   -    klogd
 7281       288370   6817368      0   0.00%   0.00%  0.00%   -    vshd
 7282       422540  10615630      0   0.00%   0.00%  0.00%   -    vpc_config_sync
 7283           40   1962987      0   0.00%   0.00%  0.00%   -    smm
 7284       414100  10614281      0   0.00%   0.00%  0.00%   -    session-mgr
 7286      1525680  53010757      0   0.00%   0.00%  0.00%   -    psshelper
 7287       421840  10617226      0   0.00%   0.00%  0.00%   -    pixm_vl
 7288       435330  10614805      0   0.00%   0.00%  0.00%   -    pixm_gl
 7289           50  163811095      0   0.00%   0.00%  0.00%   -    pdsd
 7290        35270    892009      0   0.00%   0.00%  0.00%   -    mmode
 7291        63020    884792      0   0.00%   0.00%  0.00%   -    lmgrd
 7292       387430  10703427      0   0.00%   0.02%  0.00%   -    licmgr
 7293      9609100  15468860      0   0.00%   0.04%  0.01%   -    fs-daemon
 7294      1297920  34107707      0   0.00%   0.00%  0.00%   -    feature-mgr
 7295         3500     68202      0   0.00%   0.00%  0.00%   -    confcheck
 7296       199080   5310281      0   0.00%   0.00%  0.00%   -    capability
 7297       188480  21281497      0   0.00%   0.00%  0.00%   -    bloggerd
 7298      1530620  53010652      0   0.00%   0.00%  0.00%   -    psshelper_gsvc
 7317        93110    885740      0   0.00%   0.00%  0.00%   -    cisco
