

CPU utilization for five seconds: 10%/1%; one minute: 5%; five minutes: 3%
PID    Runtime(ms)  Invoked   uSecs  5Sec    1Min    5Min    TTY  Process
-----  -----------  --------  -----  ------  ------  ------  ---  -----------
    1      1235750  22028272      0   0.00%   0.00%  0.00%   -    init
 2441           10        30      0   0.00%   0.00%  0.00%   -    portmap
 2450           10         6      1   0.00%   0.00%  0.00%   -    rpc.statd
 2478            0         1      0   0.00%   0.00%  0.00%   -    rpc.mountd
 2501      7348050  222657332      0   0.00%   0.00%  0.00%   -    sysmgr
 3552        42080  11011744      0   0.00%   0.00%  0.00%   -    insmod
 4113          520      2933      0   0.41%   0.04%  0.01%   -    dcos_sshd
 4121          370       228      1   0.03%   0.00%  0.00%   0    vsh
 4167           10         4      2   0.00%   0.00%  0.00%   -    xinetd
 4168           10         7      1   0.00%   0.00%  0.00%   -    tftpd
 4169      1784630  130817269      0   0.00%   0.00%  0.00%   -    syslogd
 4170          240      1171      0   0.00%   0.00%  0.00%   -    sdwrapd
 4171   2003179760  652987630      3   0.29%   0.28%  0.26%   -    pfma
 4218       537080  27595304      0   0.00%   0.00%  0.00%   -    vshd
 4219          110   3678921      0   0.00%   0.00%  0.00%   -    smm
 4220      1046430  110125124      0   0.00%   0.00%  0.00%   -    psshelper
 4221        37420   1908510      0   0.00%   0.00%  0.00%   -    mmode
 4222        84710   1835707      0   0.00%   0.00%  0.00%   -    lmgrd
 4223       626750  24663217      0   0.00%   0.00%  0.00%   -    licmgr
 4224       568770   2405914      0   0.00%   0.04%  0.03%   -    fs-daemon
 4225      1265710  27759727      0   0.00%   0.00%  0.00%   -    feature-mgr
 4226       264420  22025582      0   0.00%   0.00%  0.00%   -    fcfwd
 4227        12830     77604      0   0.00%   0.00%  0.00%   -    confcheck
 4228       207950  11579723      0   0.00%   0.00%  0.00%   -    capability
 4229      1013860  110124823      0   0.00%   0.00%  0.00%   -    psshelper_gsvc
 4240       648490   3668514      0   0.00%   0.00%  0.00%   -    cisco
 4241       442990  12996102      0   0.00%   0.00%  0.00%   -    clis
 4243          290      3838      0   0.00%   0.00%  0.00%   -    klogd
 4250       861420  22525975      0   0.00%   0.00%  0.00%   -    port-profile
 4252       228610  11578300      0   0.00%   0.00%  0.00%   -    provision
 4258       422230  23278967      0   0.00%   0.00%  0.00%   -    zschk
 4260       402760  23319983      0   0.00%   0.00%  0.00%   -    xmpp
 4261       536220  36712335      0   0.00%   0.00%  0.00%   -    xmlma
 4262       416010  23294690      0   0.00%   0.00%  0.00%   -    vmm
 4263       447350  13770398      0   0.00%   0.00%  0.00%   -    vman
 4264       412550  23333436      0   0.00%   0.00%  0.00%   -    vdc_mgr
 4265       490290  55065958      0   0.00%   0.00%  0.00%   -    ttyd
 4266       268130  170714527      0   0.13%   0.14%  0.13%   -    sysinfo
 4267     25475740  151661175      0   0.00%   0.00%  0.00%   -    statsprofiler
 4268         1350      5241      0   0.00%   0.00%  0.00%   -    sksd
 4269     15996540  10964401      1   0.00%   0.00%  0.00%   -    sensor
 4271        23590   2107357      0   0.00%   0.00%  0.00%   -    res_mgr
 4272       934880  110175282      0   0.00%   0.00%  0.00%   -    plugin
 4273      1165960  30537745      0   0.00%   0.00%  0.00%   -    pltfm_config
 4274       999950  22060975      0   0.00%   0.00%  0.00%   -    plog_sup
 4275      3311700  42302524      0   0.00%   0.00%  0.00%   -    pfstat
 4276        46740   3688020      0   0.00%   0.00%  0.00%   -    patch-installer
 4277     13695370  43964729      0   0.00%   0.00%  0.00%   -    pacifica
 4278       302960  13773274      0   0.00%   0.00%  0.00%   -    obfl
 4279     11072460  121109076      0   0.00%   0.00%  0.00%   -    nohms
 4280      8872250  443123284      0   0.00%   0.00%  0.00%   -    nfp
 4281       141990   7737488      0   0.00%   0.00%  0.00%   -    mvsh
 4282       449190  23048901      0   0.00%   0.00%  0.00%   -    mcm
 4283       459050  23084881      0   0.00%   0.00%  0.00%   -    lim
 4284    499666500  1110048172      0   0.05%   0.04%  0.04%   -    ledmgr
 4285      3926550  118152149      0   0.00%   0.00%  0.00%   -    l2rib
 4286      1488590  24395066      0   0.00%   0.00%  0.00%   -    ifmgr
 4287      2015110  22041223      0   0.00%   0.00%  0.00%   -    idehsd
 4288       139710   7737069      0   0.00%   0.00%  0.00%   -    evms
 4290       106090   5765691      0   0.00%   0.00%  0.00%   -    evmc
 4291      1050870  24161274      0   0.00%   0.00%  0.00%   -    ethpc
 4292     29163180  481210342      0   0.01%   0.00%  0.00%   -    eth_dstats
 4293         1110      1394      0   0.00%   0.00%  0.00%   -    core-dmon
 4295       511020  55085751      0   0.00%   0.00%  0.00%   -    bootvar
 4296       247410  22024809      0   0.00%   0.00%  0.00%   -    bios_daemon
 4297   2147483600  1234793590      1   0.01%   0.02%  0.02%   -    bigsurusd
 4298       974900  69306539      0   0.00%   0.00%  0.00%   -    bfdc
 4299       527410  29367033      0   0.00%   0.00%  0.00%   -    bcm_usd
 4300       191370  11012260      0   0.00%   0.00%  0.00%   -    athertonusd
 4301       215060  13775903      0   0.00%   0.00%  0.00%   -    ascii-cfg
 4302        73370   7509396      0   0.00%   0.00%  0.00%   -    adbm
 4303      1308770  110160032      0   0.00%   0.02%  0.01%   -    securityd
 4304      1105680  10028052      0   0.00%   0.00%  0.00%   -    PMon
