

CPU utilization for five seconds: 10%/0%; one minute: 5%; five minutes: 4%
PID    Runtime(ms)  Invoked   uSecs  5Sec    1Min    5Min    TTY  Process
-----  -----------  --------  -----  ------  ------  ------  ---  -----------
    1       413610   8675109      0   0.00%   0.00%  0.00%   -    init
 1317          620      6862      0   0.09%   0.03%  0.00%   -    dcos_sshd
 1324          200      1074      0   0.01%   0.00%  0.00%   0    vsh
 2049            0         1      0   0.00%   0.00%  0.00%   -    raid_monitor
 2705            0         1      0   0.00%   0.00%  0.00%   -    mcelog
 5610            0        32      0   0.00%   0.00%  0.00%   -    portmap
 5621            0         7      0   0.00%   0.00%  0.00%   -    rpc.statd
 5625            0         3      0   0.00%   0.00%  0.00%   -    rpc.idmapd
 5643            0         1      0   0.00%   0.00%  0.00%   -    rpc.mountd
 5656     28401390  422039893      0   0.00%   0.00%  0.00%   -    sysmgr
 6718           90       505      0   0.00%   0.00%  0.00%   -    xinetd
 6719           60       255      0   0.00%   0.00%  0.00%   -    tftpd
 6720     12435160  1034263282      0   0.00%   0.00%  0.00%   -    syslogd
 6721          290       801      0   0.00%   0.00%  0.00%   -    sdwrapd
 6722         5600      1347      4   0.00%   0.00%  0.00%   -    pfm_dummy
 6725    846228870  340873909      2   0.11%   0.35%  0.22%   -    platform
 6791     32407630  16734782      1   0.00%   0.00%  0.00%   -    cmond
 6793       269210   5637332      0   0.01%   0.00%  0.00%   -    vshd
 6794       374250   8814233      0   0.00%   0.00%  0.00%   -    vpc_config_sync
 6795           50   1606971      0   0.00%   0.00%  0.00%   -    smm
 6796       374490   8810907      0   0.00%   0.00%  0.00%   -    session-mgr
 6797      1275840  43362633      0   0.00%   0.00%  0.00%   -    psshelper
 6798       388760   8855013      0   0.00%   0.00%  0.00%   -    pixm_vl
 6799       392150   8814805      0   0.00%   0.00%  0.00%   -    pixm_gl
 6800           60  1964408082      0   0.00%   0.00%  0.00%   -    pdsd
 6801           50       294      0   0.00%   0.00%  0.00%   -    klogd
 6802        32690    740180      0   0.00%   0.00%  0.00%   -    mmode
 6803        56630    723582      0   0.00%   0.00%  0.00%   -    lmgrd
 6804       439880   8757919      0   0.00%   0.00%  0.00%   -    licmgr
 6805     12278280  20023655      0   0.00%   0.01%  0.00%   -    fs-daemon
 6806    334316150  457731361      0   0.17%   0.05%  0.03%   -    feature-mgr
 6807         5020     67574      0   0.00%   0.00%  0.00%   -    confcheck
 6808       179470   4437849      0   0.00%   0.00%  0.00%   -    capability
 6809       235040  17392507      0   0.00%   0.00%  0.00%   -    bloggerd
 6810      1270680  43352127      0   0.00%   0.00%  0.00%   -    psshelper_gsvc
 6827       215930   1448313      0   0.00%   0.00%  0.00%   -    cisco
 6828      3005280   5545269      0   0.00%   0.00%  0.00%   -    clis
 6830      1327100   3589256      0   0.00%   0.00%  0.00%   -    port-profile
 6924           10       483      0   0.00%   0.00%  0.00%   -    dhcpd
 6928       390540   8803821      0   0.00%   0.00%  0.00%   -    xmpp
 6929       574950  14460510      0   0.00%   0.00%  0.00%   -    xmlma
 6930       354870   8810797      0   0.00%   0.00%  0.00%   -    vmm
 6931       365620   5431272      0   0.00%   0.00%  0.00%   -    vman
 6932       395940   8836171      0   0.00%   0.00%  0.00%   -    vdc_mgr
 6933       983750   8687959      0   0.00%   0.00%  0.00%   -    usbhsd
 6934       664810  21685911      0   0.00%   0.00%  0.00%   -    ttyd
 6935     10862130  1444407653      0   0.03%   0.04%  0.04%   -    sysinfo
 6936       373860   8811186      0   0.00%   0.00%  0.00%   -    statsprofiler
 6937       397770   7793112      0   0.00%   0.00%  0.00%   -    snmpmib_proc
 6938      1117800  43353731      0   0.00%   0.00%  0.00%   -    sksd
 6941        31570    843062      0   0.00%   0.00%  0.00%   -    res_mgr
 6942      1130980  43395496      0   0.00%   0.00%  0.00%   -    plugin
 6943       371600   8813041      0   0.00%   0.00%  0.00%   -    pltfm_debug
 6944      1887310  19326539      0   0.00%   0.00%  0.00%   -    plog_sup
 6945        52260   1475329      0   0.00%   0.00%  0.00%   -    patch-installer
 6946       125270   2947824      0   0.00%   0.00%  0.00%   -    mvsh
 6947           50       369      0   0.00%   0.00%  0.00%   -    mping_server
 6948          230       441      0   0.00%   0.00%  0.00%   -    fw_app
 6949       121560   2948923      0   0.00%   0.00%  0.00%   -    evms
 6951        93190   2214308      0   0.00%   0.00%  0.00%   -    evmc
 6952          160       266      0   0.00%   0.00%  0.00%   -    epld_upgrade_stdby
 6953         2280      6692      0   0.00%   0.00%  0.00%   -    epld_auto
 6954     34484410  61506637      0   0.00%   0.00%  0.00%   -    diagmgr
 6955       127460   2349705      0   0.00%   0.00%  0.00%   -    crdcfg_server
 6956          290       485      0   0.00%   0.00%  0.00%   -    core-dmon
 6957      3839840  35100122      0   0.01%   0.00%  0.00%   -    clk_mgr
 6958       359200   8813811      0   0.00%   0.00%  0.00%   -    cli_acl
 6959       281770   8678122      0   0.00%   0.00%  0.00%   -    bios_daemon
 6960       245280   5441698      0   0.00%   0.00%  0.00%   -    ascii-cfg
 6961      1293660  43446731      0   0.00%   0.00%  0.00%   -    securityd
 6962      1195010  43647827      0   0.00%   0.00%  0.00%   -    cert_enroll
 6963      1195330  43874407      0   0.00%   0.00%  0.00%   -    aaa
 6964   4154469996   5432158    764   0.00%   0.00%  0.00%   -    obfl
 6965      4527110  44384296      0   0.00%   0.00%  0.00%   -    aclmgr
 6980           60   3182139      0   0.00%   0.00%  0.00%   -    l3vm
 6981           60  104299453      0   0.00%   0.00%  0.00%   -    urib
 6998       357230   8814663      0   0.00%   0.00%  0.00%   -    eem_policy_dir
 7041     22812620  21822560      1   0.00%   0.00%  0.00%   -    diagclient
 7065   4154435296   3402504   1220   0.00%   0.00%  0.00%   -    xbar
 7158           70  22392793      0   0.00%   0.00%  0.00%   -    npacl
 7161           50  2196146483      0   0.00%   0.00%  0.00%   -    adjmgr
 7162           50  315685408      0   0.00%   0.00%  0.00%   -    u6rib
 7175      2773780  60167472      0   0.00%   0.00%  0.00%   -    device_test
 7178     14888570  106272006      0   0.00%   0.00%  0.00%   -    module
 7187           80  289860517      0   0.00%   0.00%  0.00%   -    arp
 7188           50  13264493      0   0.00%   0.00%  0.00%   -    icmpv6
 7199          190       517      0   0.00%   0.00%  0.00%   -    ExceptionLog
 7200       672980  21801670      0   0.00%   0.00%  0.00%   -    bootvar
 7201   4153292766   8770199    473   0.00%   0.00%  0.00%   -    cardclient
 7202      4727380  40267018      0   0.00%   0.00%  0.00%   -    ifmgr
 7221       354030   8817076      0   0.00%   0.00%  0.00%   -    ncpinframgr
 7223           80  2173230332      0   0.59%   0.52%  0.48%   -    pktmgr
 7232          100  2307377919      0   0.67%   0.51%  0.45%   -    netstack
 7244       352450   8809125      0   0.00%   0.00%  0.00%   -    clp_elam
 7245     31369320  347932889      0   0.00%   0.00%  0.00%   -    clp_fwd
 7246     40719170  737872325      0   0.00%   0.00%  0.00%   -    clp_l3
 7247    452920140  460828877      0   0.05%   0.06%  0.06%   -    clp_mac
 7248    282895470  38478550      7   0.00%   0.03%  0.03%   -    clp_xbar
 7249     63554620  56938597      1   0.00%   0.00%  0.00%   -    lit
 7250     60214030  69479645      0   0.00%   0.00%  0.00%   -    sac_usd
 7251   4152903796  33226963    124   0.00%   0.00%  0.00%   -    sensor
 7252     15033450  47616389      0   0.00%   0.00%  0.00%   -    xbar_driver_usd
 7279      2252760  43372536      0   0.00%   0.00%  0.00%   -    radius
 7281      4442640  24289053      0   0.00%   0.00%  0.00%   -    cdp
 7282       532510  10234311      0   0.00%   0.00%  0.00%   -    cfs
 7283           20       259      0   0.00%   0.00%  0.00%   -    ip_dummy
 7284           20       260      0   0.00%   0.00%  0.00%   -    ipv6_dummy
 7285       501650   5266621      0   0.00%   0.00%  0.00%   -    ntp
 7286       370760   8821050      0   0.00%   0.00%  0.00%   -    otm
 7289           20       259      0   0.00%   0.00%  0.00%   -    tcpudp_dummy
 7332      3991740  50615749      0   0.00%   0.00%  0.00%   -    tacacs
 7333       308230   8679032      0   0.00%   0.00%  0.00%   -    fscm
