

CPU utilization for five seconds: 33%/1%; one minute: 21%; five minutes: 12%
PID    Runtime(ms)  Invoked   uSecs  5Sec    1Min    5Min    TTY  Process
-----  -----------  --------  -----  ------  ------  ------  ---  -----------
    1        40100    372691      0   0.00%   0.00%  0.00%   -    init
 2556           10        30      0   0.00%   0.00%  0.00%   -    portmap
 2565           10         6      1   0.00%   0.00%  0.00%   -    rpc.statd
 2593            0         1      0   0.00%   0.00%  0.00%   -    rpc.mountd
 2616       115430   3427896      0   0.00%   0.00%  0.00%   -    sysmgr
 3541          820    168417      0   0.00%   0.00%  0.00%   -    insmod
 3980           10         4      2   0.00%   0.00%  0.00%   -    xinetd
 3981           10         4      2   0.00%   0.00%  0.00%   -    tftpd
 3982        36690   2154235      0   0.00%   0.00%  0.00%   -    syslogd
 3983           30        30      1   0.00%   0.00%  0.00%   -    sdwrapd
 3984     37433360   7081540      5   3.58%   2.02%  1.43%   -    pfma
 4008         8720    427744      0   0.00%   0.00%  0.00%   -    vshd
 4009          130     58256      0   0.00%   0.00%  0.00%   -    smm
 4010        15470   1687294      0   0.00%   0.00%  0.00%   -    psshelper
 4011          990     56087      0   0.00%   0.00%  0.00%   -    mmode
 4012         1330     28155      0   0.00%   0.00%  0.00%   -    lmgrd
 4013         5740    338707      0   0.00%   0.00%  0.00%   -    licmgr
 4014        12420     58992      0   0.00%   0.38%  0.15%   -    fs-daemon
 4015        25860    518017      0   0.09%   0.01%  0.00%   -    feature-mgr
 4016         4270    337666      0   0.00%   0.00%  0.00%   -    fcfwd
 4017          100       682      0   0.00%   0.00%  0.00%   -    confcheck
 4018         4780    330869      0   0.00%   0.00%  0.00%   -    capability
 4019         3190    629045      0   0.00%   0.00%  0.00%   -    bloggerd
 4020        15130   1687220      0   0.00%   0.00%  0.00%   -    psshelper_gsvc
 4032        21200   1696323      0   0.00%   0.00%  0.00%   -    clis
 4034         5760     29728      0   0.00%   0.00%  0.00%   -    cisco
 4037           70      1126      0   0.00%   0.00%  0.00%   -    klogd
 4051        28970    404657      0   0.00%   0.00%  0.00%   -    port-profile
 4053         5230    331467      0   0.00%   0.00%  0.00%   -    provision
 4061         9640    658215      0   0.00%   0.00%  0.00%   -    zschk
 4062        10210    656844      0   0.00%   0.00%  0.00%   -    xmpp
 4063         8790    563878      0   0.00%   0.00%  0.00%   -    xmlma
 4064         9410    657924      0   0.00%   0.00%  0.00%   -    vmm
 4065         7360    214874      0   0.00%   0.00%  0.00%   -    vman
 4066         9360    657228      0   0.00%   0.00%  0.00%   -    vdc_mgr
 4067         9070    845589      0   0.00%   0.00%  0.00%   -    ttyd
 4068         4420   5254487      0   0.48%   0.52%  0.50%   -    sysinfo
 4069        16540    562917      0   0.00%   0.00%  0.00%   -    sunnyvale
 4070        79430    867774      0   0.00%   0.00%  0.00%   -    statsprofiler
 4071           70       435      0   0.00%   0.00%  0.00%   -    sksd
 4072       858580    235075      3   0.00%   0.02%  0.02%   -    sensor
 4074          680     34167      0   0.00%   0.00%  0.00%   -    res_mgr
 4075        15710   1701173      0   0.00%   0.00%  0.00%   -    plugin
 4076        20980    709803      0   0.00%   0.00%  0.00%   -    pltfm_config
 4077        20970    338870      0   0.00%   0.00%  0.00%   -    plog_sup
 4078        46380   1022702      0   0.00%   0.00%  0.00%   -    pfstat
 4079          900     57616      0   0.00%   0.00%  0.00%   -    patch-installer
 4080         5080    213762      0   0.00%   0.00%  0.00%   -    obfl
 4081       161950   2014349      0   0.00%   0.00%  0.00%   -    nohms
 4082       359170   6850219      0   0.09%   0.02%  0.01%   -    nfp
 4083         3490    222548      0   0.00%   0.00%  0.00%   -    mvsh
 4084        10140    656883      0   0.00%   0.00%  0.00%   -    mcm
 4085        10440    657274      0   0.00%   0.00%  0.00%   -    lim
 4086        21160   1691208      0   0.00%   0.00%  0.00%   -    ledmgr
 4087        66760   1871760      0   0.00%   0.00%  0.00%   -    l2rib
 4088        19220    457304      0   0.00%   0.00%  0.00%   -    ifmgr
 4089        35250    347487      0   0.00%   0.00%  0.00%   -    idehsd
 4090         3330    222239      0   0.00%   0.00%  0.00%   -    evms
 4092         2710    167366      0   0.00%   0.00%  0.00%   -    evmc
 4093        88430    668436      0   0.00%   1.15%  0.40%   -    ethpc
 4094       218230   3550141      0   0.00%   0.01%  0.00%   -    eth_dstats
 4095          180       628      0   0.00%   0.00%  0.00%   -    core-dmon
 4097     37420260  147733286      0   1.55%   2.36%  1.56%   -    carmelusd
 4098         8230    845288      0   0.00%   0.00%  0.00%   -    bootvar
 4099         4610    338162      0   0.00%   0.00%  0.00%   -    bios_daemon
 4100        20720   1685939      0   0.00%   0.00%  0.00%   -    bfdc
 4101         8960    453951      0   0.00%   0.00%  0.00%   -    bcm_usd
 4102         3320    168633      0   0.00%   0.00%  0.00%   -    athertonusd
 4103         3630    212436      0   0.00%   0.00%  0.00%   -    ascii-cfg
 4104         1860    168309      0   0.00%   0.00%  0.00%   -    adbm
 4105        20520   1688908      0   0.00%   0.00%  0.00%   -    securityd
 4106        13300    158817      0   0.00%   0.00%  0.00%   -    PMon
 4107        17190   1688029      0   0.00%   0.00%  0.00%   -    cert_enroll
 4108        17440   1703025      0   0.00%   0.00%  0.00%   -    aaa
 4113          210     59303      0   0.00%   0.00%  0.00%   -    l3vm
 4114          190   1758345      0   0.00%   0.00%  0.00%   -    urib
 4118        41690     54974      0   0.00%   0.00%  0.00%   -    aclmgr
 4135        16170    759326      0   0.00%   0.00%  0.00%   -    qd
 4143         9290    658452      0   0.00%   0.00%  0.00%   -    eem_policy_dir
 4145           20        30      0   0.00%   0.00%  0.00%   -    core-client
 4147        81910     89530      0   0.00%   0.00%  0.00%   -    copp
 4148          250     98311      0   0.00%   0.00%  0.00%   -    npacl
 4173     11503930  10737600      1   0.38%   0.41%  0.42%   -    fwm
 4174     43121110  17107759      2   2.81%   2.25%  1.53%   -    statsclient
 4175      7367510  30473792      0   0.00%   3.55%  1.41%   -    snmpd
 4180          160  133074249      0   0.00%   0.04%  0.03%   -    adjmgr
 4182          190    514974      0   0.00%   0.00%  0.00%   -    u6rib
 4224          350  41940616      0   0.19%   0.22%  0.21%   -    arp
 4225          170     87843      0   0.00%   0.00%  0.00%   -    icmpv6
 4232          400  179588935      0   1.64%   0.99%  0.85%   -    pktmgr
 4234         9740    657111      0   0.00%   0.00%  0.00%   -    sal
 4248        21680   1777368      0   0.00%   0.00%  0.00%   -    callhome
 4282       162880   6908090      0   0.00%   0.00%  0.00%   -    fex
 4283       844240   3508871      0   0.09%   0.18%  0.08%   -    lldp
 4284          430  47388976      0   1.93%   0.42%  0.15%   -    netstack
 4343        40350   1695931      0   0.00%   0.00%  0.00%   -    radius
 4347         3540     85758      0   0.00%   0.00%  0.00%   -    acllog
 4348       827830   2573200      0   0.00%   0.04%  0.03%   -    cdp
 4349      2067500  24529537      0   0.19%   0.09%  0.08%   -    cfs
 4351          170  169398298      0   0.09%   0.05%  0.04%   -    ecp
 4353          280   9189824      0   0.00%   0.01%  0.02%   -    igmp
 4355           20       189      0   0.00%   0.00%  0.00%   -    ip_dummy
 4356           20        38      0   0.00%   0.00%  0.00%   -    ipv6_dummy
 4357          290   4262152      0   0.00%   0.00%  0.00%   -    mrib
 4359        10010    657972      0   0.00%   0.00%  0.00%   -    otm
 4360          170    686843      0   0.00%   0.00%  0.00%   -    rpm
 4361           20       183      0   0.00%   0.00%  0.00%   -    tcpudp_dummy
 4415          210      1850      0   0.00%   0.00%  0.00%   -    dcos-xinetd
 4418     11863560   1272293      9   0.00%   0.25%  0.35%   -    afm
 4419         5560    177228      0   0.00%   0.00%  0.00%   -    m2rib
 4422        96100   1926842      0   0.00%   0.03%  0.01%   -    tacacs
 4423     14504430  18240662      0   1.45%   0.59%  0.54%   -    stp
 4442        11010    660491      0   0.00%   0.00%  0.00%   -    iscm
 4443          240     60144      0   0.00%   0.00%  0.00%   -    mcastfwd
 4457         1330     18100      0   0.00%   0.00%  0.00%   -    ptplc
 4462        11520    657890      0   0.00%   0.00%  0.00%   -    monitor
 4463         8020    104289      0   0.00%   0.00%  0.00%   -    ntp
 4464        11220    357070      0   0.00%   0.03%  0.01%   -    eth_port_channel
 4465        87740    306541      0   0.38%   0.03%  0.00%   -    vlan_mgr
 4467        95250   2996801      0   0.00%   0.00%  0.00%   -    ntpd
 4468        37930    593812      0   0.09%   0.00%  0.00%   -    ipqosmgr
 4469      2325810   5947055      0   0.09%   0.07%  0.08%   -    lacp
 4470       852610   4365247      0   0.96%   1.30%  0.45%   -    ethpm
 4471        27080    536582      0   0.00%   0.00%  0.00%   -    interface-vlan
 4472       214870   3675218      0   0.00%   0.00%  0.00%   -    vpc
 4476     14119340   7794074      1   0.48%   0.52%  0.51%   -    udld
 4753           10       111      0   0.00%   0.00%  0.00%   -    sh
 4760           30       285      0   0.00%   0.00%  0.00%   -    libvirtd
25786          490      4612      0   1.16%   0.19%  0.04%   -    dcos_sshd
25793          500       583      0   0.58%   0.10%  0.02%   0    vsh
25835           40        20      2   0.00%   0.00%  0.00%   S0    login
