

CPU utilization for five seconds: 7%/0%; one minute: 4%; five minutes: 3%
PID    Runtime(ms)  Invoked   uSecs  5Sec    1Min    5Min    TTY  Process
-----  -----------  --------  -----  ------  ------  ------  ---  -----------
    1        18860    344598      0   0.00%   0.00%  0.00%   -    init
 2043            0         1      0   0.00%   0.00%  0.00%   -    raid_monitor
 2540            0         1      0   0.00%   0.00%  0.00%   -    mcelog
 3915          660      2230      0   0.13%   0.03%  0.00%   -    dcos_sshd
 3922          480      1277      0   0.13%   0.01%  0.00%   0    vsh
 5615            0        33      0   0.00%   0.00%  0.00%   -    portmap
 5618            0         7      0   0.00%   0.00%  0.00%   -    rpc.statd
 5638            0         1      0   0.00%   0.00%  0.00%   -    rpc.mountd
 5651      2253330  41609478      0   0.01%   0.01%  0.01%   -    sysmgr
 6246           30       103      0   0.00%   0.00%  0.00%   -    xinetd
 6247           40       149      0   0.00%   0.00%  0.00%   -    tftpd
 6248        94520   1723029      0   0.00%   0.00%  0.00%   -    syslogd
 6249          540        93      5   0.00%   0.00%  0.00%   -    sdwrapd
 6250         6760      1110      6   0.00%   0.00%  0.00%   -    pfm_dummy
 6251     46695950  13282159      3   0.61%   1.12%  0.56%   -    platform
 6320      2643450    607085      4   0.00%   0.01%  0.01%   -    cmond
 6329        11960    220630      0   0.00%   0.00%  0.00%   -    vshd
 6330        15620    349540      0   0.00%   0.00%  0.00%   -    vpc_config_sync
 6331          480       486      0   0.00%   0.00%  0.00%   -    smm
 6332        15900    349283      0   0.00%   0.00%  0.00%   -    session-mgr
 6333        52590   1721725      0   0.00%   0.00%  0.00%   -    psshelper
 6334        17480    350617      0   0.00%   0.00%  0.00%   -    pixm_vl
 6335        16400    349352      0   0.00%   0.00%  0.00%   -    pixm_gl
 6336          480       334      1   0.01%   0.00%  0.00%   -    pdsd
 6337         1930     29351      0   0.00%   0.00%  0.00%   -    mmode
 6338        15580    373089      0   0.00%   0.00%  0.00%   -    lmgrd
 6339        20040    348276      0   0.00%   0.00%  0.00%   -    licmgr
 6340       581980   1115555      0   0.00%   0.04%  0.01%   -    fs-daemon
 6341         9990    212462      0   0.00%   0.00%  0.00%   -    feature-mgr
 6342          790      3927      0   0.00%   0.00%  0.00%   -    confcheck
 6343         8100    175190      0   0.00%   0.00%  0.00%   -    capability
 6344         9220    287582      0   0.00%   0.00%  0.00%   -    bloggerd
 6345        52740   1721390      0   0.00%   0.00%  0.00%   -    psshelper_gsvc
 6351           40       189      0   0.00%   0.00%  0.00%   -    klogd
 6356        39010   1720985      0   0.00%   0.00%  0.00%   -    cisco
 6368        57110    257588      0   0.00%   0.00%  0.00%   -    clis
 6405         6270     75342      0   0.00%   0.00%  0.00%   -    port-profile
 6448            0       157      0   0.00%   0.00%  0.00%   -    dhcpd
 6452        16940    348860      0   0.00%   0.00%  0.00%   -    xmpp
 6453        24600    574178      0   0.00%   0.00%  0.00%   -    xmlma
 6455        15870    349196      0   0.00%   0.00%  0.00%   -    vmm
 6456        14080    215770      0   0.00%   0.00%  0.00%   -    vman
 6457        17100    350094      0   0.00%   0.00%  0.00%   -    vdc_mgr
 6458        36590    344679      0   0.00%   0.00%  0.00%   -    usbhsd
 6459        29140    861336      0   0.00%   0.00%  0.00%   -    ttyd
 6460       601110  23984408      0   0.13%   0.11%  0.09%   -    sysinfo
 6461        16220    349058      0   0.00%   0.00%  0.00%   -    statsprofiler
 6462        15560    289799      0   0.00%   0.01%  0.00%   -    snmpmib_proc
 6463        56200   1721454      0   0.00%   0.00%  0.00%   -    sksd
 6465        24130    380539      0   0.00%   0.00%  0.00%   -    rtd_monitor
 6466         2620     34654      0   0.00%   0.00%  0.00%   -    res_mgr
 6467        51880   1723135      0   0.00%   0.00%  0.00%   -    plugin
 6468        15370    348560      0   0.00%   0.00%  0.00%   -    plog_sup
 6469         2710     58936      0   0.00%   0.00%  0.00%   -    patch-installer
 6470         6030    116827      0   0.00%   0.00%  0.00%   -    mvsh
 6471           40        37      1   0.00%   0.00%  0.00%   -    mping_server
 6472          890       113      7   0.00%   0.00%  0.00%   -    fw_app
