

--------------------------------------------------------------------------------
Port          Native  Status        Port
              Vlan                  Channel
--------------------------------------------------------------------------------
Po390         3155,3168,3197,3428,3442
Po391         3155,3168,3197,3428,3442
Po392         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po393         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po394         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po395         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po396         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po397         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po398         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po399         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po400         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po401         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po402         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po403         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po404         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po405         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po406         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po407         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po408         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po409         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po410         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po411         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po412         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po413         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po414         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po415         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po416         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po417         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po418         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po419         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po420         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po421         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po424         3138-3139,3183
Po425         3138-3139,3183
Po428         3138,3155,3157,3300-3307,3324-3344,3450-3453
Po429         3138,3155,3157,3300-3307,3324-3344,3450-3453
Po430         3138,3155,3157,3300-3307,3324-3344,3450-3453
