

CPU utilization for five seconds: 9%/0%; one minute: 7%; five minutes: 4%
PID    Runtime(ms)  Invoked   uSecs  5Sec    1Min    5Min    TTY  Process
-----  -----------  --------  -----  ------  ------  ------  ---  -----------
    1      1525790  27361623      0   0.00%   0.00%  0.00%   -    init
 2011           10        30      0   0.00%   0.00%  0.00%   -    portmap
 2020           10         6      1   0.00%   0.00%  0.00%   -    rpc.statd
 2048            0         1      0   0.00%   0.00%  0.00%   -    rpc.mountd
 2071     11550940  272769242      0   0.00%   0.00%  0.00%   -    sysmgr
 3125        52160  13488260      0   0.00%   0.00%  0.00%   -    insmod
 3633           10         4      2   0.00%   0.00%  0.00%   -    xinetd
 3634           10         8      1   0.00%   0.00%  0.00%   -    tftpd
 3635      2380750  167357444      0   0.00%   0.00%  0.00%   -    syslogd
 3636          200      1338      0   0.00%   0.00%  0.00%   -    sdwrapd
 3637   1779311620  595386843      2   0.53%   0.29%  0.31%   -    pfma
 3685       754570  33794805      0   0.00%   0.00%  0.00%   -    vshd
 3686          110   4508679      0   0.00%   0.00%  0.00%   -    smm
 3687      1528140  134895963      0   0.00%   0.00%  0.00%   -    psshelper
 3688       100230   2249847      0   0.00%   0.00%  0.00%   -    lmgrd
 3689       811740  30582650      0   0.00%   0.00%  0.00%   -    licmgr
 3690      1911940   4631853      0   0.00%   0.01%  0.02%   -    fs-daemon
 3691      3213050  59484872      0   0.00%   0.00%  0.00%   -    feature-mgr
 3692       422820  26980405      0   0.00%   0.00%  0.00%   -    fcfwd
 3693         2160     18387      0   0.00%   0.00%  0.00%   -    confcheck
 3694       269700  13809064      0   0.00%   0.00%  0.00%   -    capability
 3695      1503480  134895926      0   0.00%   0.00%  0.00%   -    psshelper_gsvc
 3702       618350  17775835      0   0.00%   0.00%  0.00%   -    clis
 3706       791460   4501170      0   0.00%   0.00%  0.00%   -    cisco
 3708          190      3638      0   0.00%   0.00%  0.00%   -    klogd
 3715      1392540  27982413      0   0.00%   0.00%  0.01%   -    port-profile
 3717       299340  13816214      0   0.00%   0.00%  0.00%   -    provision
 3723       563380  27644678      0   0.00%   0.00%  0.00%   -    zschk
 3724       544330  27643364      0   0.00%   0.00%  0.00%   -    xmpp
 3725       745210  44969982      0   0.00%   0.00%  0.00%   -    xmlma
 3726       544950  27641313      0   0.00%   0.00%  0.00%   -    vmm
 3727       597810  16867805      0   0.00%   0.00%  0.00%   -    vman
 3728       542930  27658129      0   0.00%   0.00%  0.00%   -    vdc_mgr
 3729       694390  67450650      0   0.00%   0.00%  0.01%   -    ttyd
 3730       364380  232182736      0   0.11%   0.11%  0.11%   -    sysinfo
 3731     78849240  396961058      0   0.00%   0.00%  0.00%   -    statsprofiler
 3732         1450      5558      0   0.00%   0.00%  0.00%   -    sksd
 3733    114226900  15267375      7   0.00%   0.00%  0.00%   -    sensor
 3735        31740   2577960      0   0.00%   0.00%  0.00%   -    res_mgr
 3736      1395670  134940128      0   0.00%   0.00%  0.00%   -    plugin
 3737      1448170  36397717      0   0.00%   0.01%  0.05%   -    pltfm_config
 3738      1677910  27034426      0   0.00%   0.00%  0.00%   -    plog_sup
 3739      6126470  59269629      0   0.00%   0.00%  0.00%   -    pfstat
 3740        64410   4514220      0   0.00%   0.00%  0.00%   -    patch-installer
 3741     12424520  53860155      0   0.00%   0.00%  0.00%   -    pacifica
 3742       382450  16870637      0   0.00%   0.00%  0.00%   -    obfl
 3743       279610  13809848      0   0.00%   0.00%  0.00%   -    nohms
 3744     13244250  542856604      0   0.00%   0.00%  0.00%   -    nfp
 3745       197520   9206690      0   0.00%   0.00%  0.00%   -    mvsh
 3746       578430  27645842      0   0.00%   0.00%  0.00%   -    mcm
 3747       603710  27655396      0   0.00%   0.00%  0.00%   -    lim
 3748      1790240  134903960      0   0.00%   0.00%  0.00%   -    ledmgr
 3749      1959520  30909611      0   0.00%   0.00%  0.00%   -    ifmgr
 3750      2581310  27003379      0   0.00%   0.00%  0.00%   -    idehsd
 3751       183110   9206539      0   0.00%   0.00%  0.00%   -    evms
 3753       147060   6906232      0   0.00%   0.00%  0.00%   -    evmc
 3754    408664690  64370712      6   0.00%   0.01%  0.02%   -    ethpc
 3755    109458140  1841871861      0   0.01%   0.00%  0.00%   -    eth_dstats
 3756         6930      4908      1   0.00%   0.00%  0.00%   -    core-dmon
 3758       694080  67465367      0   0.00%   0.00%  0.00%   -    bootvar
 3759       348640  26978391      0   0.00%   0.00%  0.00%   -    bios_daemon
 3760   2175341080  3151016640      0   0.03%   0.02%  0.02%   -    bigsurusd
 3761      1359630  83109668      0   0.00%   0.00%  0.00%   -    bfdc
 3762       734830  35973615      0   0.00%   0.00%  0.00%   -    bcm_usd
 3763       263690  13488861      0   0.00%   0.00%  0.00%   -    athertonusd
 3764       277910  16873356      0   0.00%   0.00%  0.00%   -    ascii-cfg
 3765        99770   4604394      0   0.00%   0.00%  0.00%   -    adbm
 3766      1712270  134920639      0   0.00%   0.00%  0.00%   -    securityd
 3767      1072120  12276126      0   0.00%   0.00%  0.00%   -    PMon
 3768      1544610  134899871      0   0.00%   0.00%  0.00%   -    cert_enroll
 3769      1553570  134963112      0   0.00%   0.00%  0.00%   -    aaa
 3786          160   4532241      0   0.00%   0.00%  0.00%   -    l3vm
 3787          200  139524324      0   0.00%   0.00%  0.00%   -    urib
 3792       219160   3629712      0   0.00%   0.00%  0.00%   -    aclmgr
 3795   1382042250  2608696347      0   0.03%   0.09%  0.09%   -    fwm
 3796       567350  27685139      0   0.00%   0.00%  0.00%   -    qd
 3797    815115630  2690981243      0   1.23%   2.28%  1.04%   -    statsclient
 3806           20        16      1   0.00%   0.00%  0.00%   -    core-client
 3807          120  2347050810      0   0.00%   0.00%  0.00%   -    adjmgr
 3808          200  28645934      0   0.00%   0.00%  0.00%   -    u6rib
 3831      7971800   3951818      2   0.00%   0.00%  0.00%   -    copp
 3832         1470   7394741      0   0.00%   0.00%  0.00%   -    npacl
 3833       155050   2849878      0   0.00%   0.00%  0.00%   -    spm
 3845          250  14725802      0   0.00%   0.00%  0.00%   -    arp
 3846         1460   7984725      0   0.00%   0.00%  0.00%   -    icmpv6
 3856         1520  277040610      0   0.55%   0.41%  0.31%   -    pktmgr
 3858       586480  27644224      0   0.00%   0.00%  0.00%   -    sal
 3859      1814350  134907226      0   0.00%   0.00%  0.00%   -    callhome
 3907    224211890  1265458198      0   0.01%   0.05%  0.02%   -    fex
 3908     34591530  313489097      0   0.01%   0.10%  0.16%   -    lldp
 3910          340  3670614374      0   0.39%   0.26%  0.11%   -    netstack
 3955      4156660  245284230      0   0.00%   0.00%  0.00%   -    radius
 3956       274290   6666245      0   0.00%   0.00%  0.00%   -    acllog
 3958     13351750  44360937      0   0.00%   0.00%  0.00%   -    cdp
 3959    469953430  3406073294      0   0.03%   0.04%  0.03%   -    cfs
 3960          110  703103125      0   0.01%   0.01%  0.01%   -    ecp
 3961          160  2796128301      0   0.03%   0.08%  0.07%   -    igmp
 3962           40       952      0   0.00%   0.00%  0.00%   -    ip_dummy
 3963           40       943      0   0.00%   0.00%  0.00%   -    ipv6_dummy
 3965          140  346558096      0   0.00%   0.00%  0.00%   -    mrib
 3966       585930  27662611      0   0.00%   0.00%  0.00%   -    otm
 3967          140  54223999      0   0.00%   0.00%  0.00%   -    rpm
 3968           40      1064      0   0.00%   0.00%  0.00%   -    tcpudp_dummy
 4013         4170     26609      0   0.00%   0.00%  0.00%   -    dcos-xinetd
 4026       654370  27686159      0   0.00%   0.00%  0.00%   -    iscm
 4027          150   4614081      0   0.00%   0.00%  0.00%   -    mcastfwd
 4034      9421970  147475300      0   0.00%   0.00%  0.00%   -    tacacs
 4046   2147493588  684814712      3   0.00%   0.00%  0.00%   -    afm
 4047       968690   8441778      0   0.00%   0.00%  0.00%   -    m2rib
 4048   1406501300  1547692360      0   0.19%   0.22%  0.16%   -    stp
 4049        95900   1382751      0   0.00%   0.00%  0.00%   -    ptplc
 4050       654000  27660048      0   0.00%   0.00%  0.00%   -    monitor
 4051       625270   7808214      0   0.00%   0.00%  0.00%   -    ntp
 4056      6971110  203894870      0   0.00%   0.00%  0.00%   -    ntpd
 4057      1566830  25329207      0   0.03%   0.01%  0.00%   -    eth_port_channel
 4058     16850520  17655268      0   0.00%   0.02%  0.00%   -    vlan_mgr
 4067      3109860  46430777      0   0.53%   0.04%  0.01%   -    ipqosmgr
 4068     36482010  464780931      0   0.00%   0.00%  0.00%   -    lacp
 4071    332447700  1835611443      0   0.45%   0.19%  0.10%   -    ethpm
 4072      3089130  53957631      0   0.00%   0.00%  0.00%   -    interface-vlan
 4073     17616160  214320168      0   0.00%   0.00%  0.00%   -    vpc
 4075      1683630  40726147      0   0.00%   0.00%  0.00%   -    btcm
 4076    677737180  237233955      2   0.03%   0.04%  0.05%   -    udld
 4081      2052270  13250448      0   0.00%   0.00%  0.00%   -    mfdm
 4082      1052430  29199893      0   0.00%   0.00%  0.00%   -    ufdm
 4658           10         6      1   0.00%   0.00%  0.00%   -    sh
 4662           20        64      0   0.00%   0.00%  0.00%   -    libvirtd
10687    100645300  267375322      0   0.19%   0.27%  0.38%   -    snmpd
10906           10        17      0   0.00%   0.00%  0.00%   S0    getty
27272          870     10355      0   0.13%   0.10%  0.02%   -    dcos_sshd
27279          360       337      1   0.11%   0.01%  0.00%   0    vsh
