

CPU utilization for five seconds: 11%/1%; one minute: 7%; five minutes: 4%
PID    Runtime(ms)  Invoked   uSecs  5Sec    1Min    5Min    TTY  Process
-----  -----------  --------  -----  ------  ------  ------  ---  -----------
    1       120500   1221332      0   0.00%   0.00%  0.00%   -    init
 2673           10        30      0   0.00%   0.00%  0.00%   -    portmap
 2682           10         6      1   0.00%   0.00%  0.00%   -    rpc.statd
 2710            0         1      0   0.00%   0.00%  0.00%   -    rpc.mountd
 2733       378830  11395306      0   0.00%   0.00%  0.00%   -    sysmgr
 3782         2080    563924      0   0.00%   0.00%  0.00%   -    insmod
 4304           10         4      2   0.00%   0.00%  0.00%   -    xinetd
 4305           10         6      1   0.00%   0.00%  0.00%   -    tftpd
 4306       109160   7008081      0   0.00%   0.00%  0.00%   -    syslogd
 4307           40        99      0   0.00%   0.00%  0.00%   -    sdwrapd
 4308     30891470  11932418      2   0.00%   0.17%  0.10%   -    pfma
 4355        29440   1415745      0   0.00%   0.00%  0.00%   -    vshd
 4356          110    191698      0   0.00%   0.00%  0.00%   -    smm
 4357        54000   5639927      0   0.00%   0.00%  0.00%   -    psshelper
 4358         2120     96742      0   0.00%   0.00%  0.00%   -    mmode
 4359         4680     94110      0   0.00%   0.00%  0.00%   -    lmgrd
 4360        34120   1242042      0   0.00%   0.00%  0.00%   -    licmgr
 4361        31730    109044      0   0.00%   0.18%  0.07%   -    fs-daemon
 4362        55670   1273977      0   0.00%   0.00%  0.00%   -    feature-mgr
 4363        13490   1128003      0   0.00%   0.00%  0.00%   -    fcfwd
 4364          120      1129      0   0.00%   0.00%  0.00%   -    confcheck
 4365        10730    578016      0   0.00%   0.00%  0.00%   -    capability
 4366         9530   1890987      0   0.00%   0.00%  0.00%   -    bloggerd
 4367        54060   5639834      0   0.00%   0.00%  0.00%   -    psshelper_gsvc
 4377           10       121      0   0.00%   0.00%  0.00%   -    klogd
 4378        34140    188396      0   0.00%   0.00%  0.00%   -    cisco
 4379        32270   5300593      0   0.00%   0.00%  0.00%   -    clis
 4390        53330   1150740      0   0.00%   0.00%  0.00%   -    port-profile
 4391        11650    578717      0   0.00%   0.00%  0.00%   -    provision
 4399        21700   1168472      0   0.00%   0.00%  0.00%   -    zschk
 4400        22400   1156729      0   0.00%   0.00%  0.00%   -    xmpp
 4401        27820   1880262      0   0.00%   0.00%  0.00%   -    xmlma
 4402        21440   1167509      0   0.00%   0.00%  0.00%   -    vmm
 4403        24320    705355      0   0.00%   0.00%  0.00%   -    vman
 4404        21440   1168351      0   0.00%   0.00%  0.00%   -    vdc_mgr
 4405        29240   2820194      0   0.00%   0.00%  0.00%   -    ttyd
 4406        12130   7913215      0   0.11%   0.14%  0.12%   -    sysinfo
 4407       609700   3839190      0   0.00%   0.00%  0.00%   -    statsprofiler
 4408          130       354      0   0.00%   0.00%  0.00%   -    sksd
 4409      1309010    563782      2   0.00%   0.00%  0.00%   -    sensor
 4411         1500    108362      0   0.00%   0.00%  0.00%   -    res_mgr
 4412        51140   5641880      0   0.00%   0.00%  0.00%   -    plugin
 4413        61150   1540877      0   0.00%   0.00%  0.00%   -    pltfm_config
 4414        46500   1129719      0   0.00%   0.00%  0.00%   -    plog_sup
 4415       153360   2216837      0   0.00%   0.00%  0.00%   -    pfstat
 4416         2550    188985      0   0.00%   0.00%  0.00%   -    patch-installer
 4417       431290   2252692      0   0.00%   0.00%  0.00%   -    pacifica
 4418        16580    705392      0   0.00%   0.00%  0.00%   -    obfl
 4419       569420   6244772      0   0.00%   0.00%  0.00%   -    nohms
 4420       499200  22685791      0   0.00%   0.00%  0.00%   -    nfp
 4421         7530    384670      0   0.00%   0.00%  0.00%   -    mvsh
