

CPU utilization for five seconds: 14%/3%; one minute: 7%; five minutes: 5%
PID    Runtime(ms)  Invoked   uSecs  5Sec    1Min    5Min    TTY  Process
-----  -----------  --------  -----  ------  ------  ------  ---  -----------
    1      1393220  24793308      0   0.00%   0.00%  0.00%   -    init
 2451           10        30      0   0.00%   0.00%  0.00%   -    portmap
 2460           10         6      1   0.00%   0.00%  0.00%   -    rpc.statd
 2488            0         1      0   0.00%   0.00%  0.00%   -    rpc.mountd
 2511      8457630  251646242      0   0.01%   0.00%  0.00%   -    sysmgr
 3562        48940  12393264      0   0.00%   0.00%  0.00%   -    insmod
 4177           10         4      2   0.00%   0.00%  0.00%   -    xinetd
 4178           10        23      0   0.00%   0.00%  0.00%   -    tftpd
 4179      2127260  147749172      0   0.00%   0.03%  0.06%   -    syslogd
 4180          210      1334      0   0.00%   0.00%  0.00%   -    sdwrapd
 4181   2147485128  1787403857      1   0.00%   0.00%  0.00%   -    pfma
 4266       634620  31116719      0   0.00%   0.00%  0.00%   -    vshd
 4267          110   4146604      0   0.00%   0.00%  0.00%   -    smm
 4268      1179370  123940985      0   0.00%   0.00%  0.00%   -    psshelper
 4269        41070   2075281      0   0.00%   0.00%  0.00%   -    mmode
 4270        93960   2066211      0   0.00%   0.00%  0.00%   -    lmgrd
 4271       725340  27873394      0   0.00%   0.00%  0.00%   -    licmgr
 4272      3917560   3286116      1   0.00%   0.01%  0.02%   -    fs-daemon
 4273     15510380  230804570      0   0.01%   0.00%  0.00%   -    feature-mgr
 4274       300550  24789061      0   0.00%   0.00%  0.00%   -    fcfwd
 4275         5110     83525      0   0.00%   0.00%  0.00%   -    confcheck
 4276       226930  12456660      0   0.00%   0.00%  0.00%   -    capability
 4277      1186110  123940355      0   0.00%   0.00%  0.00%   -    psshelper_gsvc
 4288       741260   4135183      0   0.00%   0.00%  0.00%   -    cisco
 4289       732520  14422567      0   0.00%   0.00%  0.00%   -    clis
 4308       935620  25970513      0   0.00%   0.00%  0.00%   -    port-profile
 4310       252360  12468764      0   0.00%   0.00%  0.00%   -    provision
 4316       466700  25033022      0   0.00%   0.00%  0.00%   -    zschk
 4317       445340  25034755      0   0.00%   0.00%  0.00%   -    xmpp
 4318       605570  41318745      0   0.00%   0.00%  0.00%   -    xmlma
 4319       461040  25029732      0   0.00%   0.00%  0.00%   -    vmm
 4320       513810  15498410      0   0.00%   0.00%  0.00%   -    vman
 4321       458600  25052259      0   0.00%   0.00%  0.00%   -    vdc_mgr
 4322       557710  61974322      0   0.00%   0.00%  0.00%   -    ttyd
 4323       359960  211957580      0   0.13%   0.14%  0.14%   -    sysinfo
 4324    110477720  627507082      0   0.01%   0.00%  0.00%   -    statsprofiler
 4325         1630      6640      0   0.00%   0.00%  0.00%   -    sksd
 4326     20260740  12351911      1   0.00%   0.00%  0.00%   -    sensor
 4328        25940   2370172      0   0.00%   0.00%  0.00%   -    res_mgr
 4329      1094200  123965937      0   0.00%   0.00%  0.00%   -    plugin
 4330      1299930  33206666      0   0.00%   0.00%  0.00%   -    pltfm_config
 4331      1842920  24835278      0   0.00%   0.00%  0.00%   -    plog_sup
 4332      5254200  50985815      0   0.00%   0.00%  0.00%   -    pfstat
 4333        52270   4151633      0   0.00%   0.00%  0.00%   -    patch-installer
 4334     25841790  49491913      0   0.00%   0.00%  0.00%   -    pacifica
 4335       354170  15501601      0   0.00%   0.00%  0.00%   -    obfl
 4336     15501040  136422024      0   0.00%   0.00%  0.00%   -    nohms
 4337      9815640  499676273      0   0.01%   0.00%  0.00%   -    nfp
 4338       158800   8307018      0   0.00%   0.00%  0.00%   -    mvsh
 4339       485280  25016456      0   0.00%   0.00%  0.00%   -    mcm
 4340       509960  25018369      0   0.00%   0.00%  0.00%   -    lim
 4341    473179840  1247194958      0   0.05%   0.04%  0.04%   -    ledmgr
 4342      4467300  132971273      0   0.00%   0.00%  0.00%   -    l2rib
 4343      1737980  27280336      0   0.00%   0.00%  0.00%   -    ifmgr
 4344      2358490  24806854      0   0.00%   0.00%  0.00%   -    idehsd
 4345       151050   8306730      0   0.00%   0.00%  0.00%   -    evms
 4347       117540   6225618      0   0.00%   0.00%  0.00%   -    evmc
 4348     37681550  27326138      1   0.00%   0.05%  0.03%   -    ethpc
 4349     14370410  231137790      0   0.01%   0.00%  0.00%   -    eth_dstats
 4350         1060      1521      0   0.00%   0.00%  0.00%   -    core-dmon
 4352       588880  61994621      0   0.00%   0.00%  0.00%   -    bootvar
 4353       286320  24788142      0   0.00%   0.00%  0.00%   -    bios_daemon
 4354   2147483440  3083616513      0   0.01%   0.02%  0.02%   -    bigsurusd
 4355      1123550  75431370      0   0.00%   0.00%  0.00%   -    bfdc
 4356       586670  33058348      0   0.00%   0.00%  0.00%   -    bcm_usd
 4357       218300  12393511      0   0.00%   0.00%  0.00%   -    athertonusd
 4358       257600  15506412      0   0.00%   0.00%  0.00%   -    ascii-cfg
 4359        80740   8278793      0   0.00%   0.00%  0.00%   -    adbm
 4360      1566130  123991138      0   0.00%   0.00%  0.00%   -    securityd
 4361       925560  11745725      0   0.00%   0.00%  0.00%   -    PMon
 4362      1268890  124060252      0   0.00%   0.00%  0.00%   -    cert_enroll
 4363      1130980  124062198      0   0.00%   0.00%  0.00%   -    aaa
