

CPU utilization for five seconds: 10%/1%; one minute: 5%; five minutes: 3%
PID    Runtime(ms)  Invoked   uSecs  5Sec    1Min    5Min    TTY  Process
-----  -----------  --------  -----  ------  ------  ------  ---  -----------
    1       760540  26168475      0   0.00%   0.00%  0.00%   -    init
    2           30      2196      0   0.00%   0.00%  0.00%   -    kthreadd
    3         4070    453791      0   0.00%   0.00%  0.00%   -    migration/0
    4     12704770  855969887      0   0.00%   0.00%  0.00%   -    ksoftirqd/0
    5            0         6      0   0.00%   0.00%  0.00%   -    watchdog/0
    6         7020    781398      0   0.00%   0.00%  0.00%   -    migration/1
    7      1324570  87656395      0   0.00%   0.00%  0.00%   -    ksoftirqd/1
    8            0         6      0   0.00%   0.00%  0.00%   -    watchdog/1
    9         4740    580890      0   0.00%   0.00%  0.00%   -    migration/2
   10      4482190  471423941      0   0.00%   0.00%  0.00%   -    ksoftirqd/2
   11            0         2      0   0.00%   0.00%  0.00%   -    watchdog/2
   12         5120    501247      0   0.00%   0.00%  0.00%   -    migration/3
   13      1231020  106268551      0   0.00%   0.00%  0.00%   -    ksoftirqd/3
   14            0         6      0   0.00%   0.00%  0.00%   -    watchdog/3
   15         4740    549298      0   0.00%   0.00%  0.00%   -    migration/4
   16       893380  49343211      0   0.00%   0.00%  0.00%   -    ksoftirqd/4
   17            0        11      0   0.00%   0.00%  0.00%   -    watchdog/4
   18         5990    802661      0   0.00%   0.00%  0.00%   -    migration/5
   19       827440  25006856      0   0.00%   0.00%  0.00%   -    ksoftirqd/5
   20            0        12      0   0.00%   0.00%  0.00%   -    watchdog/5
   21         4030    562824      0   0.00%   0.00%  0.00%   -    migration/6
   22       817320  29638683      0   0.00%   0.00%  0.00%   -    ksoftirqd/6
   23            0         4      0   0.00%   0.00%  0.00%   -    watchdog/6
   24         5080    648497      0   0.00%   0.00%  0.00%   -    migration/7
   25       660550  46338379      0   0.00%   0.00%  0.00%   -    ksoftirqd/7
   26            0        15      0   0.00%   0.00%  0.00%   -    watchdog/7
   27       511130  15903036      0   0.00%   0.00%  0.00%   -    migration/8
   28      1330050  165316165      0   0.00%   0.00%  0.00%   -    ksoftirqd/8
   29            0        46      0   0.00%   0.00%  0.00%   -    watchdog/8
   30      1140610  52998496      0   0.00%   0.00%  0.00%   -    migration/9
   31      3791850  78445240      0   0.00%   0.00%  0.00%   -    ksoftirqd/9
   32           10       266      0   0.00%   0.00%  0.00%   -    watchdog/9
   33       570150  16137960      0   0.00%   0.00%  0.00%   -    migration/10
   34      1520170  56858353      0   0.00%   0.00%  0.00%   -    ksoftirqd/10
   35            0        63      0   0.00%   0.00%  0.00%   -    watchdog/10
   36       777560  22161341      0   0.00%   0.00%  0.00%   -    migration/11
   37     25340580  107359145      0   0.00%   0.00%  0.00%   -    ksoftirqd/11
   38            0        81      0   0.00%   0.00%  0.00%   -    watchdog/11
   39       661530  19526224      0   0.00%   0.00%  0.00%   -    migration/12
   40       652560  45000160      0   0.00%   0.00%  0.00%   -    ksoftirqd/12
   41            0        86      0   0.00%   0.00%  0.00%   -    watchdog/12
   42      1399600  56050209      0   0.00%   0.00%  0.00%   -    migration/13
   43      3166730  44152077      0   0.00%   0.00%  0.00%   -    ksoftirqd/13
   44           10       273      0   0.00%   0.00%  0.00%   -    watchdog/13
   45       840870  24785822      0   0.00%   0.00%  0.00%   -    migration/14
   46      1212460  51583371      0   0.00%   0.00%  0.00%   -    ksoftirqd/14
   47            0        97      0   0.00%   0.00%  0.00%   -    watchdog/14
   48       836970  23338653      0   0.00%   0.00%  0.00%   -    migration/15
   49       964020  61784721      0   0.00%   0.00%  0.00%   -    ksoftirqd/15
   50            0       136      0   0.00%   0.00%  0.00%   -    watchdog/15
   51      6999650  200779290      0   0.00%   0.00%  0.00%   -    events/0
   52       760480  128753087      0   0.00%   0.00%  0.00%   -    events/1
   53       837080  128814887      0   0.00%   0.00%  0.00%   -    events/2
   54       798810  128466886      0   0.00%   0.00%  0.00%   -    events/3
   55       707000  126246078      0   0.00%   0.00%  0.00%   -    events/4
   56       638800  127512801      0   0.00%   0.00%  0.00%   -    events/5
   57       627580  128155506      0   0.00%   0.00%  0.00%   -    events/6
   58      1082940  192181234      0   0.00%   0.00%  0.00%   -    events/7
   59       812650  128599057      0   0.00%   0.00%  0.00%   -    events/8
   60      5063990  192490511      0   0.00%   0.00%  0.00%   -    events/9
   61       782160  120328246      0   0.00%   0.00%  0.00%   -    events/10
   62       336320  127723104      0   0.00%   0.00%  0.00%   -    events/11
   63       712160  125679216      0   0.00%   0.00%  0.00%   -    events/12
   64      5576110  192371436      0   0.00%   0.00%  0.00%   -    events/13
   65       767540  125741668      0   0.00%   0.00%  0.00%   -    events/14
   66       721860  133987043      0   0.00%   0.00%  0.00%   -    events/15
   67           10        46      0   0.00%   0.00%  0.00%   -    khelper
   68          170        26      6   0.00%   0.00%  0.00%   -    netns
   69         1230     70949      0   0.00%   0.00%  0.00%   -    kblockd/0
   70         3050     52312      0   0.00%   0.00%  0.00%   -    kblockd/1
   71          290      5160      0   0.00%   0.00%  0.00%   -    kblockd/2
   72         1750     29376      0   0.00%   0.00%  0.00%   -    kblockd/3
   73         7340     56939      0   0.00%   0.00%  0.00%   -    kblockd/4
   74         3680     29828      0   0.00%   0.00%  0.00%   -    kblockd/5
   75         2740     23182      0   0.00%   0.00%  0.00%   -    kblockd/6
   76         6920     57819      0   0.00%   0.00%  0.00%   -    kblockd/7
   77         1060     49651      0   0.00%   0.00%  0.00%   -    kblockd/8
   78         3260     53251      0   0.00%   0.00%  0.00%   -    kblockd/9
   79          420      8697      0   0.00%   0.00%  0.00%   -    kblockd/10
   80          450      7680      0   0.00%   0.00%  0.00%   -    kblockd/11
   81         9870     81335      0   0.00%   0.00%  0.00%   -    kblockd/12
