

CPU utilization for five seconds: 34%/3%; one minute: 24%; five minutes: 14%
PID    Runtime(ms)  Invoked   uSecs  5Sec    1Min    5Min    TTY  Process
-----  -----------  --------  -----  ------  ------  ------  ---  -----------
    1       731180   7808364      0   0.00%   0.00%  0.00%   -    init
 2551           10        31      0   0.00%   0.00%  0.00%   -    portmap
 2560           10         6      1   0.00%   0.00%  0.00%   -    rpc.statd
 2588            0         2      0   0.00%   0.00%  0.00%   -    rpc.mountd
 2611      2401430  71843302      0   0.00%   0.00%  0.00%   -    sysmgr
 3536        16460   3530940      0   0.00%   0.00%  0.00%   -    insmod
 3975           10         4      2   0.00%   0.00%  0.00%   -    xinetd
 3976           10        20      0   0.00%   0.00%  0.00%   -    tftpd
 3977       763710  44331043      0   0.00%   0.05%  0.11%   -    syslogd
 3978           50       392      0   0.00%   0.00%  0.00%   -    sdwrapd
 3979    792118900  204017412      3   3.31%   2.10%  1.77%   -    pfma
 4003          100      2147      0   0.00%   0.00%  0.00%   -    klogd
 4041       181530   8888166      0   0.00%   0.00%  0.00%   -    vshd
 4042          140   1188779      0   0.00%   0.00%  0.00%   -    smm
 4043       330400  35375736      0   0.00%   0.00%  0.00%   -    psshelper
 4044        17370   1169831      0   0.00%   0.00%  0.00%   -    mmode
 4045        27270    591376      0   0.00%   0.00%  0.00%   -    lmgrd
 4046       117210   7094470      0   0.00%   0.00%  0.00%   -    licmgr
 4047       244550   1411706      0   0.00%   0.12%  0.12%   -    fs-daemon
 4048       848400  15873299      0   0.09%   0.00%  0.00%   -    feature-mgr
 4049        86280   7079704      0   0.00%   0.00%  0.00%   -    fcfwd
 4050         5430     45880      0   0.00%   0.00%  0.00%   -    confcheck
 4051        94150   6911090      0   0.00%   0.00%  0.00%   -    capability
 4052        61850  13140561      0   0.00%   0.00%  0.00%   -    bloggerd
 4053       321350  35374749      0   0.00%   0.00%  0.00%   -    psshelper_gsvc
 4064       119280    622333      0   0.00%   0.00%  0.00%   -    cisco
 4065       147420   5064713      0   0.00%   0.04%  0.01%   -    clis
 4094       658080   8462793      0   0.00%   0.37%  0.11%   -    port-profile
 4097       103100   6918312      0   0.00%   0.00%  0.00%   -    provision
 4104       195710  13683020      0   0.00%   0.00%  0.00%   -    zschk
 4105       209390  13684460      0   0.00%   0.00%  0.00%   -    xmpp
 4106       179810  11812253      0   0.00%   0.00%  0.00%   -    xmlma
 4107       192000  13679454      0   0.00%   0.00%  0.00%   -    vmm
 4108       149980   4461941      0   0.00%   0.00%  0.00%   -    vman
 4109       188810  13690439      0   0.00%   0.00%  0.00%   -    vdc_mgr
 4110       181680  17693339      0   0.00%   0.00%  0.00%   -    ttyd
 4111        95040  113085877      0   0.39%   0.46%  0.46%   -    sysinfo
 4112       218510  11771231      0   0.00%   0.00%  0.00%   -    sunnyvale
 4113     12761010  73939010      0   0.00%   0.01%  0.01%   -    statsprofiler
 4114          390      1740      0   0.00%   0.00%  0.00%   -    sksd
 4115     18095600   6241270      2   0.00%   0.02%  0.02%   -    sensor
 4117         7450    675878      0   0.00%   0.00%  0.00%   -    res_mgr
 4118       334010  35641818      0   0.00%   0.00%  0.00%   -    plugin
 4119       435530  15015835      0   0.00%   0.00%  0.00%   -    pltfm_config
