

CPU utilization for five seconds: 26%/3%; one minute: 24%; five minutes: 20%
PID    Runtime(ms)  Invoked   uSecs  5Sec    1Min    5Min    TTY  Process
 5508          230       132      1   0.00%   0.00%  0.00%   -    sdwrapd
 5509         8390      1471      5   0.00%   0.00%  0.00%   -    pfm_dummy
 5510    172899230  183294936      0   0.35%   1.84%  1.50%   -    platform
 5523            0        11      0   0.00%   0.00%  0.00%   -    usd_mts_kthread
 5560        25270   2331499      0   0.00%   0.00%  0.00%   -    ls-notify-mts-t
 5580          100       126      0   0.00%   0.00%  0.00%   -    inband_kthread
 5666      4242290   2682881      1   0.01%   0.00%  0.00%   -    cmond
 5672            0         4      0   0.00%   0.00%  0.00%   -    mts-sync-thrc
 5673     68845790  164131797      0   0.25%   0.20%  0.19%   -    mts-sync-thr
 5732        55030   1644395      0   0.00%   0.00%  0.00%   -    vshd
 5733        14260    331970      0   0.00%   0.00%  0.00%   -    smm
 5734        21500   1312684      0   0.00%   0.00%  0.00%   -    session-mgr
 5735        56700   4698715      0   0.00%   0.00%  0.00%   -    psshelper
 5736        56240   1622105      0   0.00%   0.00%  0.00%   -    pixm_vl
 5737        30230   1341606      0   0.00%   0.00%  0.00%   -    pixm_gl
 5738    137120880  4268225805      0   0.33%   0.33%  0.35%   -    pdsd
 5739         3690     79122      0   0.00%   0.00%  0.00%   -    lmgrd
 5740        43780   1242971      0   0.00%   0.00%  0.00%   -    licmgr
 5741      3519650   5499785      0   0.00%   0.01%  0.01%   -    fs-daemon
 5742     15157990  272957233      0   0.19%   0.05%  0.04%   -    feature-mgr
 5743          770     11645      0   0.00%   0.00%  0.00%   -    confcheck
 5744        10440    620512      0   0.00%   0.00%  0.00%   -    capability
 5745        39960    945606      0   0.00%   0.00%  0.00%   -    bloggerd
 5746        55250   4679677      0   0.00%   0.00%  0.00%   -    psshelper_gsvc
 5762        16410    159673      0   0.00%   0.00%  0.00%   -    cisco
 5763       302230    773325      0   0.00%   0.00%  0.00%   -    clis
 5767       326350    592144      0   0.00%   0.00%  0.00%   -    port-profile
 5796           10       493      0   0.00%   0.00%  0.00%   -    dhcpd
 5797        26190   1563850      0   0.00%   0.00%  0.00%   -    xmlma
 5798        21990   1318496      0   0.00%   0.00%  0.00%   -    vmm
 5799        20390    590127      0   0.00%   0.00%  0.00%   -    vman
 5800        31820   1324696      0   0.00%   0.00%  0.00%   -    vdc_mgr
 5801        71280    957775      0   0.00%   0.00%  0.00%   -    usbhsd
 5802        29710   2341372      0   0.00%   0.00%  0.00%   -    ttyd
 5803     89895280  614490875      0   0.21%   0.25%  0.23%   -    sysinfo
 5804      5910840  33738758      0   0.01%   0.01%  0.01%   -    statsprofiler
 5805        90090   1988952      0   0.00%   0.03%  0.01%   -    snmpmib_proc
 5806        53730   4679179      0   0.00%   0.00%  0.00%   -    sksd
 5811         3290     93503      0   0.00%   0.00%  0.00%   -    res_mgr
 5812        55310   4692229      0   0.00%   0.00%  0.00%   -    plugin
 5813        22130   1317835      0   0.00%   0.00%  0.00%   -    pltfm_debug
 5814        19840    993687      0   0.00%   0.00%  0.00%   -    plog_sup
 5816         7300    403379      0   0.00%   0.00%  0.00%   -    mvsh
 5817           30        65      0   0.00%   0.00%  0.00%   -    mping_server
 5818          350       121      2   0.00%   0.00%  0.00%   -    fw_app
 5819         7480    406740      0   0.00%   0.00%  0.00%   -    evms
 5821         5740    299176      0   0.00%   0.00%  0.00%   -    evmc
 5822          300        57      5   0.00%   0.00%  0.00%   -    epld_upgrade_stdby
 5823          630      1239      0   0.00%   0.00%  0.00%   -    epld_auto
 5824      7503250  18720051      0   0.01%   0.01%  0.01%   -    diagmgr
 5825        13580    317166      0   0.00%   0.00%  0.00%   -    crdcfg_server
 5826          310       185      1   0.00%   0.00%  0.00%   -    core-dmon
 5827       377430   6839703      0   0.00%   0.00%  0.00%   -    clk_mgr
 5828        21760   1318743      0   0.00%   0.00%  0.00%   -    cli_acl
 5829        19380    937624      0   0.00%   0.00%  0.00%   -    bios_daemon
 5830        12750    589179      0   0.00%   0.00%  0.00%   -    ascii-cfg
 5831        92640   4800585      0   0.00%   0.00%  0.00%   -    securityd
 5832        65110   4762111      0   0.00%   0.00%  0.00%   -    cert_enroll
 5833       202950   5518006      0   0.01%   0.00%  0.00%   -    aaa
 5834        11210    587919      0   0.00%   0.00%  0.00%   -    obfl
 5835       560010   3860643      0   0.00%   0.00%  0.00%   -    aclmgr
 5853        13090    208959      0   0.00%   0.00%  0.00%   -    l3vm
 5854       396190  11639750      0   0.00%   0.00%  0.00%   -    urib
 5866      4414280   5673231      0   0.01%   0.01%  0.01%   -    diagclient
 5877       139620   1471192      0   0.00%   0.00%  0.00%   -    npacl
 5888      4091880  88889355      0   0.01%   0.01%  0.01%   -    adjmgr
 5889       589210  13111948      0   0.00%   0.00%  0.00%   -    u6rib
 5892       253940   6642194      0   0.00%   0.00%  0.00%   -    device_test
 5923    283172670  1087511901      0   0.93%   0.89%  0.81%   -    arp
 5924        39850   1227599      0   0.00%   0.00%  0.00%   -    icmpv6
 5970        24390    476575      0   0.00%   0.00%  0.00%   -    xbar
 6014      2084530  28306962      0   0.01%   0.00%  0.00%   -    module
 6069          290       164      1   0.00%   0.00%  0.00%   -    ExceptionLog
 6070        39890   2347414      0   0.00%   0.00%  0.00%   -    bootvar
 6071        27200    954099      0   0.00%   0.00%  0.00%   -    cardclient
 6072       685320   6206743      0   0.00%   0.00%  0.00%   -    ifmgr
 6077    457999130  1482262428      0   1.59%   1.37%  1.29%   -    pktmgr
 6087    156775490  2057759622      0   0.87%   0.61%  0.47%   -    netstack
 6099        20090   1317418      0   0.00%   0.00%  0.00%   -    clp_elam
 6100      4129280  44575214      0   0.00%   0.01%  0.00%   -    clp_fwd
 6101      4236030  78994399      0   0.00%   0.01%  0.01%   -    clp_l3
 6102     50222190  53970749      0   0.13%   0.13%  0.13%   -    clp_mac
 6103     30411920   4468517      6   0.03%   0.08%  0.07%   -    clp_xbar
 6104      7935550   6517114      1   0.00%   0.01%  0.01%   -    lit
 6105      7710740   8706665      0   0.00%   0.01%  0.01%   -    sac_usd
 6106     26873270   6952266      3   0.00%   0.08%  0.07%   -    sensor
 6107      1758180   4955416      0   0.00%   0.00%  0.00%   -    xbar_driver_usd
 6115       116180   4702948      0   0.00%   0.00%  0.00%   -    radius
 6116      1928920   9137700      0   0.00%   0.00%  0.00%   -    cdp
 6118      5557000  45345639      0   0.01%   0.01%  0.01%   -    cfs
 6120           30        40      0   0.00%   0.00%  0.00%   -    ip_dummy
 6121           30        47      0   0.00%   0.00%  0.00%   -    ipv6_dummy
 6122        48840    892373      0   0.00%   0.00%  0.00%   -    ntp
 6123        22780   1319666      0   0.00%   0.00%  0.00%   -    otm
 6124    760318990  2525494227      0   4.50%   2.65%  2.29%   -    snmpd
 6125           30        39      0   0.00%   0.00%  0.00%   -    tcpudp_dummy
 6159        20590    130185      0   0.00%   0.00%  0.00%   -    dcos-xinetd
 6171       331500   9750170      0   0.00%   0.00%  0.00%   -    ntpd
 6175        72910   4683073      0   0.00%   0.00%  0.00%   -    callhome
 6176       624650   9984537      0   0.01%   0.00%  0.00%   -    tacacs
 6177        14180    955520      0   0.00%   0.00%  0.00%   -    fscm
 6205        12040    348348      0   0.00%   0.00%  0.00%   -    kjournald
 6448     10323060  46511674      0   0.03%   0.02%  0.02%   -    sctpt_rx_thr
 6449      2369830  23224116      0   0.03%   0.01%  0.00%   -    sctpt_tx_thr
 6481       433400   4691143      0   0.00%   0.00%  0.00%   -    spm
 6483      2178820   9839237      0   0.01%   0.00%  0.00%   -    rpm
 6485       833520   8387145      0   0.00%   0.00%  0.00%   -    pltfm_config
 6487        21460   1317394      0   0.00%   0.00%  0.00%   -    plsm
 6488        32740   1384172      0   0.00%   0.00%  0.00%   -    pixmc
 6489     11278150  161249443      0   0.00%   0.04%  0.03%   -    pfstat
 6490        22110   1315544      0   0.00%   0.00%  0.00%   -    monitorc
 6491     11631230  34866686      0   0.09%   0.03%  0.02%   -    lldp
 6492        38440   1433226      0   0.00%   0.00%  0.00%   -    lim
 6493     13974190  132087017      0   0.05%   0.03%  0.03%   -    igmp
 6494        26330   1314849      0   0.00%   0.00%  0.00%   -    giscm
 6495        12870    453602      0   0.00%   0.00%  0.00%   -    eltm
 6496         8030    210801      0   0.00%   0.00%  0.00%   -    acllog
 6507       673960   4000434      0   0.00%   0.00%  0.00%   -    monitor
 6511        25080   1322375      0   0.00%   0.00%  0.00%   -    iscm
 6516       340100   3660643      0   0.00%   0.00%  0.00%   -    eth_port_channel
 6517      1770280   4303359      0   0.00%   0.00%  0.00%   -    vlan_mgr
 6519      6480320  137937717      0   0.05%   0.01%  0.01%   -    eth_dstats
 6520     65188730  211459529      0   2.04%   0.27%  0.16%   -    ipqosmgr
 6521      9558860  49297390      0   0.01%   0.02%  0.02%   -    lacp
 6522     65812100  297999895      0   0.00%   0.20%  0.18%   -    diag_port_lb
 6523    147002610  776381485      0   1.07%   0.74%  0.49%   -    ethpm
 6524     11538840  37380522      0   0.03%   0.02%  0.02%   -    l2fm
 6525      2552150   1574248      1   0.05%   0.00%  0.00%   -    aclqos
 6526     64369820  102293217      0   0.15%   0.25%  0.18%   -    stp
 6534      1046630   6412784      0   0.00%   0.00%  0.00%   -    copp
 6546       235660   1878471      0   0.00%   0.00%  0.00%   -    vtp
 6547      1341140   9855391      0   0.00%   0.00%  0.00%   -    vpc
 6548       187320   2931791      0   0.00%   0.00%  0.00%   -    ufdm
 6549     59932490  72586798      0   0.13%   0.16%  0.15%   -    udld
 6550        10140    618864      0   0.00%   0.00%  0.00%   -    u2
 6551        22540   1316877      0   0.00%   0.00%  0.00%   -    sal
 6552       398760   4306168      0   0.00%   0.00%  0.00%   -    nfm
 6553      2305810  15717427      0   0.00%   0.00%  0.00%   -    mrib
 6554       441060   3962552      0   0.00%   0.00%  0.00%   -    mfdm
 6555        22560   1312727      0   0.00%   0.00%  0.00%   -    mcm
 6556      2467790  19178372      0   0.00%   0.00%  0.00%   -    m6rib
 6557      1544710   7041384      0   0.00%   0.00%  0.00%   -    l2pt
 6558     23396140  238527949      0   0.11%   0.06%  0.05%   -    hsrp_engine
 6559        14360    624966      0   0.00%   0.00%  0.00%   -    dot1x
 6560      7868910  46038546      0   0.00%   0.01%  0.01%   -    bgp
 6561        31020   1303709      0   0.00%   0.00%  0.00%   -    bfd_app
 6562        41970   1567360      0   0.00%   0.00%  0.00%   -    bfd
 6563      8754630  442743935      0   0.01%   0.01%  0.01%   -    ospf
 6564      9952500  460924441      0   0.03%   0.02%  0.02%   -    ospf
 6578       666950   6758869      0   0.00%   0.00%  0.00%   -    dhcp_snoop
 6580         8450    186921      0   0.00%   0.00%  0.00%   -    mcastfwd
 6585        21610    356932      0   0.00%   0.00%  0.00%   -    m2rib
 6597     15062580  270142684      0   0.15%   0.05%  0.04%   -    interface-vlan
 6663        27560   1342073      0   0.00%   0.00%  0.00%   -    vntag_mgr
 6664      4421650  48607933      0   0.00%   0.05%  0.02%   -    fex
 6669      5493550  185711253      0   0.03%   0.01%  0.01%   -    ulib
 6670       675420   1109275      0   0.00%   0.00%  0.00%   -    mpls_oam
 6671      1399990   9557384      0   0.00%   0.00%  0.00%   -    mpls
 6672      4216990  48251456      0   0.00%   0.00%  0.00%   -    ldp
 6757        11070    628096      0   0.00%   0.00%  0.00%   -    port_client
 6758     69625670  13915925      5   0.00%   0.05%  0.16%   -    statsclient
 6759         9870    509475      0   0.00%   0.00%  0.00%   -    xbar_client
 6793        51010   4660561      0   0.00%   0.00%  0.00%   -    wdpunch_thread
 6974           10        19      0   0.00%   0.00%  0.00%   S0    getty
 6975           10         4      2   0.00%   0.00%  0.00%   -    sh
 6981           10        43      0   0.00%   0.00%  0.00%   -    libvirtd
 7490            0         2      0   0.00%   0.00%  0.00%   -    kauditd
 8564       179890   7933991      0   0.00%   0.00%  0.00%   -    ntpd
 9605           10        18      0   0.00%   0.00%  0.00%   -    klogd
 9678       183490   8245403      0   0.00%   0.00%  0.00%   -    ntpd
22064          570      3543      0   0.00%   0.01%  0.00%   -    dcos_sshd
22065         1130     13948      0   0.21%   0.10%  0.02%   -    dcos_sshd
22066          440      2423      0   0.00%   0.00%  0.00%   -    dcos_sshd
22072          390       812      0   0.00%   0.00%  0.00%   5    vsh
22083          440       921      0   0.00%   0.00%  0.00%   6    vsh
22091          330       551      0   0.13%   0.01%  0.00%   7    vsh
22589           20         7      2   0.00%   0.00%  0.00%   -    hwclock
24514        77160   4191328      0   0.00%   0.00%  0.00%   1    vsh
24515        77640   4191794      0   0.00%   0.00%  0.00%   2    vsh
24516        76910   4190938      0   0.00%   0.00%  0.00%   3    vsh
24517        76930   4191837      0   0.00%   0.00%  0.00%   4    vsh
25334            0         2      0   0.00%   0.00%  0.00%   -    scsi_eh_4
25335           10       558      0   0.00%   0.00%  0.00%   -    usb-storage
