

CPU utilization for five seconds: 16%/0%; one minute: 13%; five minutes: 10%
PID    Runtime(ms)  Invoked   uSecs  5Sec    1Min    5Min    TTY  Process
-----  -----------  --------  -----  ------  ------  ------  ---  -----------
 5008     40295880  487228344      0   0.00%   0.00%  0.00%   -    sysmgr
 5623   1312159374  2437688321      0   0.29%   1.32%  0.69%   -    platform
 5697      1071350  22066332      0   0.00%   0.00%  0.00%   -    pixm_gl
 5698           60  103635283      0   0.15%   0.15%  0.16%   -    pdsd
 5702      1036710  21925419      0   0.00%   0.00%  0.00%   -    licmgr
 5703       638890   6624961      0   0.00%   0.00%  0.00%   -    fs-daemon
 5707       472020  43239967      0   0.00%   0.00%  0.00%   -    bloggerd
 5822       872340  21606231      0   0.00%   0.00%  0.00%   -    vdc_mgr
 5825      6586440  1275614432      0   0.07%   0.10%  0.08%   -    sysinfo
 5830        66000   2086833      0   0.00%   0.00%  0.00%   -    res_mgr
 5831      2858570  108005354      0   0.00%   0.00%  0.00%   -    plugin
 5832       871740  21594022      0   0.00%   0.00%  0.00%   -    pltfm_debug
 5843     81444860  97940549      0   0.00%   0.00%  0.00%   -    diagmgr
 5846      9237230  82322519      0   0.00%   0.00%  0.00%   -    clk_mgr
 5929     35657790  31904209      1   0.00%   0.00%  0.00%   -    diagclient
 5946   4154437536   8317927    499   0.00%   0.00%  0.00%   -    xbar
 6004     24860070  183099812      0   0.00%   0.00%  0.00%   -    module
 6030     11236410  96593291      0   0.00%   0.00%  0.00%   -    ifmgr
 6399       951210  21595071      0   0.00%   0.00%  0.00%   -    sim
 6401      3807450  34019563      0   0.00%   0.00%  0.00%   -    pltfm_config
 6404      1103780  23163466      0   0.00%   0.00%  0.00%   -    pixmc
 6407   2899882300  21584363    134   0.00%   0.00%  0.00%   -    monitorc
 6411      1013480  21587626      0   0.00%   0.00%  0.00%   -    giscm
 6459   3516757614  82471722     42   0.00%   0.00%  0.00%   -    diag_port_lb
19659          210      1215      0   0.05%   0.00%  0.00%   0    vsh
20850      4076980  438905253      0   0.00%   0.00%  0.00%   -    syslogd
20855            0         2      0   0.00%   0.00%  0.00%   -    klogd
20856         3790     57136      0   0.00%   0.00%  0.00%   -    confcheck
20857    361104950  921774122      0   0.05%   0.08%  0.07%   -    feature-mgr
20858        20010    485421      0   0.00%   0.00%  0.00%   -    mmode
20859       502460   7348322      0   0.00%   0.00%  0.00%   -    pixm_vl
20860       823280  29023572      0   0.00%   0.00%  0.00%   -    psshelper
20861       226370   5807753      0   0.00%   0.00%  0.00%   -    session-mgr
20862           70   1068063      0   0.00%   0.00%  0.00%   -    smm
20863       227600   5808555      0   0.00%   0.00%  0.00%   -    vpc_config_sync
20864       636280  14988929      0   0.00%   0.00%  0.00%   -    vshd
20869      1042460   4183538      0   0.00%   0.00%  0.00%   -    clis
20871        82240   1414787      0   0.00%   0.00%  0.00%   -    port-profile
20878      1629750  32866598      0   0.00%   0.00%  0.00%   -    aaa
20879       768890  29028741      0   0.00%   0.00%  0.00%   -    cert_enroll
20880       883250  29515982      0   0.00%   0.00%  0.00%   -    securityd
20881       144610   3635003      0   0.00%   0.00%  0.00%   -    ascii-cfg
20882       219450   5808258      0   0.00%   0.00%  0.00%   -    cli_acl
20883        58340   1453274      0   0.00%   0.00%  0.00%   -    evmc
20885        74320   1937226      0   0.00%   0.00%  0.00%   -    evms
20886           40       267      0   0.00%   0.00%  0.00%   -    mping_server
20887        76890   1937219      0   0.00%   0.00%  0.00%   -    mvsh
