

CPU utilization for five seconds: 36%/3%; one minute: 18%; five minutes: 12%
PID    Runtime(ms)  Invoked   uSecs  5Sec    1Min    5Min    TTY  Process
-----  -----------  --------  -----  ------  ------  ------  ---  -----------
    1        84200    849480      0   0.00%   0.00%  0.00%   -    init
 2550           10        30      0   0.00%   0.00%  0.00%   -    portmap
 2559           10         6      1   0.00%   0.00%  0.00%   -    rpc.statd
 2587            0         1      0   0.00%   0.00%  0.00%   -    rpc.mountd
 2610       260180   7855946      0   0.00%   0.00%  0.00%   -    sysmgr
 3535         1830    384673      0   0.00%   0.00%  0.00%   -    insmod
 3974           10         4      2   0.00%   0.00%  0.00%   -    xinetd
 3975           10         5      2   0.00%   0.00%  0.00%   -    tftpd
 3976        81180   4898448      0   0.00%   0.00%  0.00%   -    syslogd
 3977           30        55      0   0.00%   0.00%  0.00%   -    sdwrapd
 3978     86587510  20570230      4   3.12%   2.14%  1.47%   -    pfma
 4002        19450    971149      0   0.00%   0.00%  0.00%   -    vshd
 4003          130    130823      0   0.00%   0.00%  0.00%   -    smm
 4004        35300   3855227      0   0.00%   0.00%  0.00%   -    psshelper
 4005         2020    127712      0   0.00%   0.00%  0.00%   -    mmode
 4006         2980     64584      0   0.00%   0.00%  0.00%   -    lmgrd
 4007        13120    773487      0   0.00%   0.00%  0.00%   -    licmgr
 4008        33380    129583      0   0.00%   0.38%  0.15%   -    fs-daemon
 4009       179460   3117659      0   0.00%   0.00%  0.00%   -    feature-mgr
 4010         9570    771583      0   0.00%   0.00%  0.00%   -    fcfwd
 4011         1010      8429      0   0.00%   0.00%  0.00%   -    confcheck
 4012        10520    755269      0   0.00%   0.00%  0.00%   -    capability
 4013         7040   1436752      0   0.00%   0.01%  0.00%   -    bloggerd
 4014        35220   3855053      0   0.00%   0.00%  0.00%   -    psshelper_gsvc
 4027        30920   1895886      0   0.00%   0.00%  0.00%   -    clis
 4028        12980     68231      0   0.00%   0.00%  0.00%   -    cisco
 4031           70      1043      0   0.00%   0.00%  0.00%   -    klogd
 4045        59610    913103      0   0.00%   0.00%  0.00%   -    port-profile
 4047        11350    757416      0   0.00%   0.00%  0.00%   -    provision
 4054        20850   1493763      0   0.00%   0.00%  0.00%   -    zschk
 4055        22780   1494056      0   0.00%   0.00%  0.00%   -    xmpp
