

CPU utilization for five seconds: 17%/2%; one minute: 8%; five minutes: 5%
PID    Runtime(ms)  Invoked   uSecs  5Sec    1Min    5Min    TTY  Process
-----  -----------  --------  -----  ------  ------  ------  ---  -----------
    1      1239740  21963307      0   0.00%   0.00%  0.00%   -    init
 2440           10        30      0   0.00%   0.00%  0.00%   -    portmap
 2449           10         6      1   0.00%   0.00%  0.00%   -    rpc.statd
 2477            0         1      0   0.00%   0.00%  0.00%   -    rpc.mountd
 2500      7384160  221969811      0   0.00%   0.00%  0.00%   -    sysmgr
 3551        42970  10976257      0   0.00%   0.00%  0.00%   -    insmod
 4166           10         4      2   0.00%   0.00%  0.00%   -    xinetd
 4167           10        12      0   0.00%   0.00%  0.00%   -    tftpd
 4168      1826170  136986483      0   0.00%   0.00%  0.00%   -    syslogd
 4169          760      2888      0   0.00%   0.00%  0.00%   -    sdwrapd
 4170   1988581740  707348990      2   0.23%   0.27%  0.27%   -    pfma
 4255       540880  27545823      0   0.00%   0.00%  0.00%   -    vshd
 4256          110   3673444      0   0.00%   0.00%  0.00%   -    smm
 4257      1068430  109778265      0   0.00%   0.00%  0.00%   -    psshelper
 4258        37790   1867364      0   0.00%   0.00%  0.00%   -    mmode
 4259        81510   1831687      0   0.00%   0.00%  0.00%   -    lmgrd
 4260       374600  21981054      0   0.00%   0.00%  0.00%   -    licmgr
 4261       570330   2371435      0   0.00%   0.01%  0.02%   -    fs-daemon
 4262      1912550  38556761      0   0.01%   0.00%  0.00%   -    feature-mgr
 4263       268380  21956304      0   0.00%   0.00%  0.00%   -    fcfwd
 4264         6190     93580      0   0.00%   0.00%  0.00%   -    confcheck
 4265       202340  11145410      0   0.00%   0.00%  0.00%   -    capability
 4266      1047290  109777928      0   0.00%   0.00%  0.00%   -    psshelper_gsvc
 4277       352840   1833284      0   0.00%   0.00%  0.00%   -    cisco
 4278       497700  12988482      0   0.00%   0.00%  0.00%   -    clis
 4297      1240360  22575143      0   0.00%   0.01%  0.02%   -    port-profile
 4299       233510  11166794      0   0.00%   0.00%  0.00%   -    provision
 4305       418190  22363695      0   0.00%   0.02%  0.03%   -    zschk
 4306       403590  22369051      0   0.00%   0.00%  0.00%   -    xmpp
 4307       545550  36600198      0   0.00%   0.00%  0.00%   -    xmlma
 4308       414200  22361222      0   0.00%   0.00%  0.00%   -    vmm
 4309       449390  13730695      0   0.00%   0.00%  0.00%   -    vman
 4310       416480  22386377      0   0.00%   0.00%  0.00%   -    vdc_mgr
 4311       506530  54895800      0   0.00%   0.00%  0.00%   -    ttyd
 4312       264350  196015871      0   0.19%   0.14%  0.13%   -    sysinfo
 4313     36288830  203867540      0   0.00%   0.00%  0.00%   -    statsprofiler
 4314         2930     12263      0   0.00%   0.00%  0.00%   -    sksd
 4315     15924800  10955992      1   0.00%   0.00%  0.00%   -    sensor
 4317        28960   2130534      0   0.00%   0.00%  0.00%   -    res_mgr
 4318       954440  109808007      0   0.00%   0.00%  0.00%   -    plugin
 4320      1153880  29602788      0   0.00%   0.00%  0.00%   -    pltfm_config
 4321      1197010  21992274      0   0.00%   0.00%  0.00%   -    plog_sup
 4322      3776470  43712425      0   0.00%   0.00%  0.00%   -    pfstat
 4323        48270   3687351      0   0.00%   0.00%  0.00%   -    patch-installer
 4324     11803730  43820728      0   0.00%   0.00%  0.00%   -    pacifica
 4325       307010  13734243      0   0.00%   0.00%  0.00%   -    obfl
 4326     10518050  120911852      0   0.00%   0.00%  0.00%   -    nohms
 4327      8833660  441850101      0   0.00%   0.00%  0.00%   -    nfp
 4328       141290   7438902      0   0.00%   0.00%  0.00%   -    mvsh
 4329       430450  22318290      0   0.00%   0.00%  0.00%   -    mcm
 4330       446240  22320874      0   0.00%   0.00%  0.00%   -    lim
 4331    500003520  1109886478      0   0.05%   0.04%  0.04%   -    ledmgr
 4332      3977020  117872752      0   0.00%   0.00%  0.00%   -    l2rib
 4333      1408760  23222710      0   0.01%   0.00%  0.00%   -    ifmgr
 4334      2107930  21980007      0   0.00%   0.00%  0.00%   -    idehsd
 4335       136340   7438581      0   0.00%   0.00%  0.00%   -    evms
 4337       108010   5577969      0   0.00%   0.00%  0.00%   -    evmc
