

--------------------------------------------------------------------------------
Port          Native  Status        Port
              Vlan                  Channel
--------------------------------------------------------------------------------
Po1000        1,1171-1176,1178-1180,1440,2099,2352,2630,3157,3207,3329-3344,3428-3430,3500,3505,3510,3515,3520,3564-3565,3579-3580,3599,3850,3865,3950,3965
Eth105/1/3    1179-1180,3157,3341-3344
Eth105/1/4    1179-1180,3157,3341-3344
Eth105/1/5    1179-1180,3331-3332
Eth105/1/6    1179-1180,3157,3341-3344
Eth105/1/7    1179-1180,3157,3341-3344
Eth105/1/8    1179-1180,3157,3341-3344
Eth105/1/9    1179-1180,3157,3341-3344
Eth105/1/10   1179-1180,3157,3341-3344
Eth105/1/11   1179-1180,3157,3341-3344
Eth105/1/12   1179-1180,3157,3341-3344
Eth105/1/13   1179-1180,3157,3341-3344
Eth105/1/14   1179-1180,3157,3341-3344
Eth105/1/15   1179-1180,3157,3341-3344
Eth105/1/16   1179-1180,3157,3341-3344
Eth105/1/17   1179-1180,3157,3341-3344
Eth105/1/18   1179-1180,3333-3334
Eth105/1/19   1179-1180,3333-3334
Eth105/1/20   1179-1180,3333-3334
Eth105/1/21   1179-1180,3333-3334
Eth105/1/22   1179-1180,3333-3334
Eth105/1/23   1179-1180,3333-3334
Eth105/1/24   1179-1180,3333-3334
Eth105/1/25   1179-1180,3333-3334
Eth105/1/26   1179-1180,3333-3334
Eth105/1/27   1179-1180,3333-3334
Eth105/1/28   1179-1180,3333-3334
Eth105/1/29   1179-1180,3333-3334
Eth105/1/30   1179-1180,3331-3332
Eth105/1/31   1179-1180,3331-3332
Eth105/1/32   1179-1180,3331-3332
Eth109/1/1    1179-1180,3329-3330
Eth109/1/2    1179-1180,3329-3330
Eth109/1/3    1179-1180,3329-3330
Eth109/1/4    1179-1180,3329-3330
Eth109/1/5    1179-1180,3329-3330
Eth109/1/6    1179-1180,3329-3330
Eth109/1/7    1179-1180,3329-3330
Eth109/1/8    1179-1180,3329-3330
Eth109/1/9    1179-1180,3329-3330
Eth109/1/10   1179-1180,3329-3330
Eth109/1/11   1179-1180,3329-3330
Eth109/1/12   1179-1180,3329-3330
Eth109/1/13   1179-1180,3337-3338
Eth109/1/14   1179-1180,3337-3338
Eth109/1/15   1179-1180,3337-3338
Eth109/1/16   1179-1180,3337-3338
Eth109/1/17   1179-1180,3337-3338
Eth109/1/18   1179-1180,3337-3338
Eth109/1/19   1179-1180,3337-3338
Eth109/1/20   1179-1180,3337-3338
Eth109/1/21   1179-1180,3337-3338
Eth109/1/22   1179-1180,3337-3338
Eth109/1/23   1179-1180,3337-3338
Eth109/1/24   1179-1180,3337-3338
Eth109/1/25   1179-1180,3331-3332
Eth109/1/26   1179-1180,3331-3332
Eth109/1/27   1179-1180,3331-3332
Eth109/1/28   1179-1180,3331-3332
Eth109/1/29   1179-1180,3331-3332
Eth109/1/30   1179-1180,3331-3332
Eth109/1/31   1179-1180,3331-3332
Eth109/1/32   1179-1180,3331-3332
Eth111/1/1    1179-1180,3335-3336
Eth111/1/2    1179-1180,3335-3336
Eth111/1/3    1179-1180,3335-3336
Eth111/1/4    1179-1180,3335-3336
Eth111/1/5    1179-1180,3335-3336
Eth111/1/6    1179-1180,3335-3336
Eth111/1/7    1179-1180,3335-3336
Eth111/1/8    1179-1180,3335-3336
Eth111/1/9    1179-1180,3335-3336
