

CPU utilization for five seconds: 4%/0%; one minute: 6%; five minutes: 5%
PID    Runtime(ms)  Invoked   uSecs  5Sec    1Min    5Min    TTY  Process
-----  -----------  --------  -----  ------  ------  ------  ---  -----------
 8288   1235389600  3329656753      0   0.01%   0.45%  0.31%   -    snmpd
 8235          250  1547938360      0   0.19%   0.26%  0.24%   -    pktmgr
 8230          240  449313003      0   0.15%   0.20%  0.21%   -    arp
 8439    393696320  2300982928      0   0.01%   0.17%  0.10%   -    ethpm
 8259          320  2617883635      0   0.05%   0.14%  0.08%   -    netstack
 6612          100  3437096181      0   0.05%   0.06%  0.08%   -    pdsd
 6668       790240  515480827      0   0.05%   0.06%  0.06%   -    sysinfo
20750          170  2005442860      0   0.01%   0.02%  0.03%   -    sla_sender
 8435    104043660  408426148      0   0.00%   0.00%  0.01%   -    vlan_mgr
 8462    114647900  1185713923      0   0.00%   0.00%  0.00%   -    hsrp_engine
 8212          170  1855146896      0   0.00%   0.00%  0.00%   -    adjmgr
 8396     18652860  180264619      0   0.00%   0.00%  0.00%   -    pfstat
 8149     41589040  534984928      0   0.00%   0.00%  0.00%   -    feature-mgr
 7356    109230800  311883128      0   0.00%   0.00%  0.00%   -    diag_port_lb
19813     10934520  148672842      0   0.01%   0.00%  0.00%   -    fex
 8442    115998270  1003184388      0   0.00%   0.00%  0.00%   -    stp
 6686    111200000  353571534      0   0.00%   0.00%  0.00%   -    diagmgr
 8437     36714130  201647676      0   0.00%   0.00%  0.00%   -    ipqosmgr
 8440     10600190  98968340      0   0.00%   0.00%  0.00%   -    l2fm
 8436      6879130  99997434      0   0.00%   0.00%  0.00%   -    eth_dstats
 8401          200  124140299      0   0.00%   0.00%  0.00%   -    igmp
 8471     13848620  208731681      0   0.00%   0.00%  0.00%   -    interface-vlan
 8398     48108680  140664433      0   0.00%   0.00%  0.00%   -    lldp
 8434      1382060  28235079      0   0.00%   0.00%  0.00%   -    eth_port_channel
29654          170  1753517436      0   0.00%   0.00%  0.00%   -    eigrp
 8282     12015010  84966388      0   0.00%   0.00%  0.00%   -    cdp
 8461     41312680  168556363      0   0.00%   0.00%  0.00%   -    l2pt
18679          200  4223590643      0   0.00%   0.00%  0.00%   -    ospf
 8181     27730200  129184820      0   0.00%   0.00%  0.00%   -    statsprofiler
 8150      1023470  49097913      0   0.00%   0.00%  0.00%   -    pixm_vl
 8172       881540  48880536      0   0.00%   0.00%  0.00%   -    cli_acl
 4976     18388340  305665583      0   0.00%   0.00%  0.00%   -    sysmgr
 6357    940099498  2487074609      0   0.00%   0.00%  0.00%   -    platform
 6611       969870  48662420      0   0.00%   0.00%  0.00%   -    pixm_gl
 6614      1008520  28722828      0   0.00%   0.00%  0.00%   -    licmgr
 6615      4102530  13870092      0   0.00%   0.00%  0.00%   -    fs-daemon
 6619       247880  25927253      0   0.00%   0.00%  0.00%   -    bloggerd
 6665       951840  48613128      0   0.00%   0.00%  0.00%   -    vdc_mgr
 6673        50860   2485914      0   0.00%   0.00%  0.00%   -    res_mgr
 6674      1780500  130201187      0   0.00%   0.00%  0.00%   -    plugin
 6675       959700  48626125      0   0.00%   0.00%  0.00%   -    pltfm_debug
 6689      7146050  118137787      0   0.00%   0.00%  0.00%   -    clk_mgr
 6743     50885720  54056510      0   0.00%   0.00%  0.00%   -    diagclient
 6859       383110  19141376      0   0.00%   0.00%  0.00%   -    xbar
 6892     23084040  336479656      0   0.00%   0.00%  0.00%   -    module
 6897      9782060  89584892      0   0.00%   0.00%  0.00%   -    ifmgr
 7300      1054740  48510422      0   0.00%   0.00%  0.00%   -    sim
 7302      8276400  103855552      0   0.00%   0.00%  0.00%   -    pltfm_config
 7305      1009050  48767960      0   0.00%   0.00%  0.00%   -    pixmc
 7308       979000  48674909      0   0.00%   0.00%  0.00%   -    monitorc
 7312      1026130  48680628      0   0.00%   0.00%  0.00%   -    giscm
 8139      3144220  134869475      0   0.00%   0.00%  0.00%   -    syslogd
 8148         1040      5715      0   0.00%   0.00%  0.00%   -    confcheck
 8151      1718170  129678072      0   0.00%   0.00%  0.00%   -    psshelper
 8152       904950  48893326      0   0.00%   0.00%  0.00%   -    session-mgr
 8153          150   4797826      0   0.00%   0.00%  0.00%   -    smm
 8154       897030  48881621      0   0.00%   0.00%  0.00%   -    vpc_config_sync
 8155       463890  16347181      0   0.00%   0.00%  0.00%   -    vshd
 8159       589010   9108737      0   0.00%   0.00%  0.00%   -    clis
 8160       223390   8788193      0   0.00%   0.00%  0.00%   -    port-profile
 8168      1539400  129779282      0   0.00%   0.00%  0.00%   -    aaa
 8169      1684480  129504098      0   0.00%   0.00%  0.00%   -    cert_enroll
 8170      1943570  129551292      0   0.00%   0.00%  0.00%   -    securityd
 8171       416520  16210833      0   0.00%   0.00%  0.00%   -    ascii-cfg
 8173       248740  12502199      0   0.00%   0.00%  0.00%   -    evmc
 8175       321920  16678899      0   0.00%   0.00%  0.00%   -    evms
 8176          100      1002      0   0.00%   0.00%  0.00%   -    mping_server
 8177       329580  16665607      0   0.00%   0.00%  0.00%   -    mvsh
 8179      1619740  129502954      0   0.00%   0.00%  0.00%   -    sksd
 8180       487310  25242455      0   0.00%   0.00%  0.00%   -    snmpmib_proc
 8182       723450  16209161      0   0.00%   0.00%  0.00%   -    vman
 8183       886270  48925607      0   0.00%   0.00%  0.00%   -    vmm
 8184       910130  43192944      0   0.00%   0.00%  0.00%   -    xmlma
 8185       881000  48925453      0   0.00%   0.00%  0.00%   -    xmpp
 8186          180   4813089      0   0.00%   0.00%  0.00%   -    l3vm
 8187          180  191685564      0   0.00%   0.00%  0.00%   -    urib
 8195       923600  48803998      0   0.00%   0.00%  0.00%   -    eem_policy_dir
 8200      1887880  17326677      0   0.00%   0.00%  0.00%   -    aclmgr
 8213       888990  48885578      0   0.00%   0.00%  0.00%   -    ncpinframgr
 8214          180  91678465      0   0.00%   0.00%  0.00%   -    u6rib
 8227          240  12828153      0   0.00%   0.00%  0.00%   -    npacl
 8231          180  12840536      0   0.00%   0.00%  0.00%   -    icmpv6
 8280      3090650  129554190      0   0.00%   0.00%  0.00%   -    radius
 8283      6390290  66243530      0   0.00%   0.00%  0.00%   -    cfs
 8284           80       820      0   0.00%   0.00%  0.00%   -    ip_dummy
 8285          110       770      0   0.00%   0.00%  0.00%   -    ipv6_dummy
 8286       582630   7502444      0   0.00%   0.00%  0.00%   -    ntp
 8287       918980  48929151      0   0.00%   0.00%  0.00%   -    otm
 8290           90       830      0   0.00%   0.00%  0.00%   -    tcpudp_dummy
 8326      8441650  144500488      0   0.00%   0.00%  0.00%   -    tacacs
 8327       525830  26027526      0   0.00%   0.00%  0.00%   -    fscm
 8328      6956270  254661876      0   0.00%   0.00%  0.00%   -    ntpd
 8329        21590    131885      0   0.00%   0.00%  0.00%   -    dcos-xinetd
 8334      1970720  129505101      0   0.00%   0.00%  0.00%   -    callhome
 8392      1642490  18812552      0   0.00%   0.00%  0.00%   -    spm
 8393          180  77780777      0   0.00%   0.00%  0.00%   -    rpm
 8394       886900  48922174      0   0.00%   0.00%  0.00%   -    plsm
 8395      2380900  61278458      0   0.00%   0.00%  0.00%   -    plcmgr
 8399      1294300  49797237      0   0.00%   0.00%  0.00%   -    lim
 8400      4497680  140180401      0   0.00%   0.00%  0.00%   -    l2rib
 8402       358450  16729610      0   0.00%   0.00%  0.00%   -    eltm
 8403          160  3965407300      0   0.00%   0.00%  0.00%   -    ecp
 8405       171080  12672851      0   0.00%   0.00%  0.00%   -    adbm
 8406       277050   6718657      0   0.00%   0.00%  0.00%   -    acllog
 8410      1334210  49818109      0   0.00%   0.00%  0.00%   -    monitor
 8413      1038200  48765465      0   0.00%   0.00%  0.00%   -    iscm
 8438     28295540  148446659      0   0.00%   0.00%  0.00%   -    lacp
 8441      2187440  10726395      0   0.00%   0.00%  0.00%   -    aclqos
 8452     25148470  219579412      0   0.00%   0.00%  0.00%   -    vpc
 8453      2882600  62496421      0   0.00%   0.00%  0.00%   -    ufdm
 8455       445790  24916251      0   0.00%   0.00%  0.00%   -    u2
 8456       971380  48844671      0   0.00%   0.00%  0.00%   -    sal
 8457          190  345281030      0   0.00%   0.00%  0.00%   -    mrib
 8458      5427400  41341250      0   0.00%   0.00%  0.00%   -    mfdm
 8459       987310  48753158      0   0.00%   0.00%  0.00%   -    mcm
 8460          180  454039045      0   0.00%   0.00%  0.00%   -    m6rib
 8464          190   4956801      0   0.00%   0.00%  0.00%   -    mcastfwd
 8465       325230  12557123      0   0.00%   0.00%  0.00%   -    m2rib
10761       863170  48286310      0   0.00%   0.00%  0.00%   -    vrrp-cfg
10772      1450770  49742017      0   0.00%   0.00%  0.00%   -    vrrp-eng
19325      1500570   9055083      0   0.00%   0.00%  0.00%   -    dhcp_snoop
19812       215700   8180275      0   0.00%   0.00%  0.00%   -    vntag_mgr
20732          160  12937935      0   0.00%   0.00%  0.00%   -    sla_responder
23347          260       188      1   0.00%   0.00%  0.00%   0    vsh
32355      1001170  49399002      0   0.00%   0.00%  0.00%   -    bfd
32365      1302620  48129914      0   0.00%   0.00%  0.00%   -    bfd_app
