

PID    Runtime(ms)  Invoked   uSecs  1Sec    Process
 3307        84460   2233228      0   0.00%  bootvar
 3308      2814920   3009305      0   0.00%  diagmgr
 3309         9300    237130      0   0.00%  evmc
 3319        42300    891386      0   0.00%  cardclient
 3320       195100   5148256      0   0.00%  device_test
 3321        60910    775834      0   0.00%  ifmgr
 3322        17960    356985      0   0.00%  xbar
 3329          440        99      0   0.00%  l3vm
 3371        16200    443930      0   0.00%  statsclient
 3415           70        27      0   0.00%  npacl
 3570          190        56      0   0.00%  adjmgr
 3571          300        82      0   0.00%  u6rib
 3575          950      6366      0   0.00%  incrond
 3588          280        48      0   0.00%  arp
 3589          250        27      0   0.00%  icmpv6
 3594          130        30      0   0.00%  pktmgr
 3610          530        83      0   0.00%  netstack
 3644       177340   4478484      0   0.00%  radius
 3645       310090   1543286      0   0.00%  cdp
 3646       246770   2099723      0   0.00%  cfs
 3647           70        72      0   0.00%  ip_dummy
 3648           70        76      0   0.00%  ipv6_dummy
 3649        31860    905534      0   0.00%  otm
 3650      4349180  15765424      0   0.00%  snmpd
 3651           70        76      0   0.00%  tcpudp_dummy
 3653          150       974      0   0.00%  dcos-xinetd
 3701        94810   4460982      0   0.00%  callhome
 6153            0         4      0   0.00%  nginx
 6154       126460   2177234      0   0.00%  port-profile
 6162        12020    196930      0   0.00%  vman
 6165        53840    387342      0   0.00%  spm
 6166          450        85      0   0.00%  rpm
 6167       220840   8900243      0   0.00%  nginx
 6168       345920    785763      0   0.00%  pltfm_config
 6170        55880    401070      0   0.00%  plcmgr
 6171      2560440   1257192      0   0.00%  pfstat
 6185        66290    552344      0   0.00%  ntp
 6186       160080   4452741      0   0.00%  nia-mgr
 6187           80       151      0   0.00%  nbproxy
 6188        48750    954313      0   0.00%  monitor
 6189          660       319      0   0.00%  mld
 6190      4561750   6858171      0   0.00%  lldp
 6194        38090    935590      0   0.00%  lim
 6195       284780   4357170      0   0.00%  l2rib
 6197        20090    312174      0   0.00%  ipfib
 6198          690       177      0   0.00%  igmp
 6199      4712660    785490      0   0.00%  icam
 6200        42180    624726      0   0.00%  eth_port_channel
 6201          110        50      0   0.00%  ecp
 6202         6940    162720      0   0.00%  adbm
 6203        21970    384322      0   0.00%  acllog
 6208       200050   4630317      0   0.00%  tacacs
 6209        18360    462701      0   0.00%  eltm
 6233       292010   5737240      0   0.00%  ntpd
 6240       220610   8900352      0   0.00%  nginx
 6243        84670   1957619      0   0.00%  eth_dstats
 6245      8400860   6571829      0   0.00%  ipqosmgr
 6246      5222470  12838158      0   0.51%  lacp
 6255       516710   1028741      0   0.00%  vlan_mgr
 6264        72150   1088997      0   0.00%  aclqos
 6269       208690    184020      0   0.00%  diag_port_lb
 6271      1812710   8713956      0   0.00%  ethpm
 6274       328420    640825      0   0.00%  l2fm
 6304       221370   8900277      0   0.00%  nginx
 6310      5153970  30676605      0   0.00%  stp
 6311        32740    905048      0   0.00%  stripcl
 6312      5675350   6234054      0   0.00%  udld
 6358       567160    439690      0   0.00%  copp
 6369       846950   8418255      0   0.00%  vpc
 6370        47930    944354      0   0.00%  ufdm
 6371        14040    445179      0   0.00%  u2
 6373        31550    904668      0   0.00%  sal
 6374          480       102      0   0.00%  mrib
 6375    107104150  3556657811      0   0.00%  mfdm
 6376        32530    904832      0   0.00%  mcm
 6377          430        82      0   0.00%  m6rib
 6378      1111860   4511893      0   0.00%  l2pt
 6381        58970    883894      0   0.00%  interface-vlan
 6384        11200    236999      0   0.00%  m2rib
 7241            0         2      0   0.00%  klogd
 7575        17000    510246      0   0.00%  bloggerd
 7584        97780   4450428      0   0.00%  psshelper
 7585        98560   4450691      0   0.00%  psshelper
 7586        35620   1108721      0   0.00%  plog_lc
 7587        73500   4452414      0   0.00%  patch_installer
 7588        13050    556721      0   0.00%  obfl_lc
 7589         7430    296887      0   0.00%  mvsh
 7590         5630    222632      0   0.00%  evmc
 7591       133670   4599540      0   0.00%  dt_helper
 7592       498820    472395      0   0.00%  diagclient
 7593      9296100  183464645      0   0.00%  crdcfg_server
 7594        15030    445487      0   0.00%  capability
 7598       152660   4799187      0   0.00%  device_test
 7599     36460060   2536368      0   0.00%  crdclient
 7603      2488250   1845177      0   0.00%  dc3_sensor
 7604    100216110  452046298      0   1.04%  tahusd
 7605         1230        64      0   0.00%  nxpython
 7633       585080   4433098      0   0.00%  nxpython
 7634       563020   4244957      0   0.00%  nxpython
 8294       143440   3333755      0   0.00%  bfdc
 8295      1978730  45254318      0   0.00%  fcpc
 8296        84610    671921      0   0.00%  iftmc
 8298        22660    891769      0   0.00%  pixc
 8299       138650   1567330      0   0.00%  port_client
 8300    202730000  396071679      0   0.00%  stats_client
 8301         5590    222848      0   0.00%  vntagc
 8302          200        54      0   0.00%  zonelc
 8314        90550    308034      0   0.00%  mtm
 8330        98760   1170176      0   0.00%  ipfib
 8336     29213770  303389216      0   0.00%  aclqos
 8337          200        35      0   0.00%  fib
 8338         4060    148961      0   0.00%  ptplc
 8339        45200    462127      0   0.00%  tun_enc_lc
 8345          120        25      0   0.00%  fcoelc
 8346         5930    171838      0   0.00%  monc
 8347       551930  18200869      0   0.00%  nf
 8348         9500    370877      0   0.00%  xbar_client
 8828          120       105      0   0.00%  dcos_sshd
 8886          110      2440      0   0.00%  dcos_sshd
 8887          280       735      0   0.00%  vsh.bin
11947           60        21      0   0.00%  swtele
17325            0        36      0   0.00%  portmap
17853            0         1      0   0.00%  rpc.mountd
17861            0         6      0   0.00%  rpc.statd
18933           90       127      0   0.00%  getty
20179       521390   1345601      0   0.00%  swmoni.sh
20521        69880   2286794      0   0.00%  vsh.bin
20549            0         1      0   0.00%  sshd
21285            0         2      0   0.00%  mcelog
23379            0        11      0   0.00%  libvirtd_mon.sh
23380            0         9      0   0.00%  sh
23381       802880  12219533      0   0.00%  sysmgr
23382       400970   9004704      0   0.00%  sysmgr
23437          240       264      0   0.00%  libvirtd
24360            0         2      0   0.00%  inotifywait
32256        10360    237938      0   0.00%  vntag_mgr
32257       949380  18892200      0   0.00%  fex

CPU util  :    0.91% user,    1.08% kernel,   97.99% idle

CPU utilization for five seconds: 6%/0%; one minute: 5%; five minutes: 4%
 Please note that only processes from the requested vdc are shown above
