

CPU utilization for five seconds: 12%/0%; one minute: 9%; five minutes: 6%
PID    Runtime(ms)  Invoked   uSecs  5Sec    1Min    5Min    TTY  Process
-----  -----------  --------  -----  ------  ------  ------  ---  -----------
    1       299590   3133154      0   0.00%   0.00%  0.00%   -    init
 2684           10        30      0   0.00%   0.00%  0.00%   -    portmap
 2693           10         6      1   0.00%   0.00%  0.00%   -    rpc.statd
 2721            0         1      0   0.00%   0.00%  0.00%   -    rpc.mountd
 2744      1021770  29313627      0   0.00%   0.00%  0.00%   -    sysmgr
 3793         5360   1444917      0   0.00%   0.00%  0.00%   -    insmod
 4315           10         4      2   0.00%   0.00%  0.00%   -    xinetd
 4316           10        15      0   0.00%   0.00%  0.00%   -    tftpd
 4317       303530  18146113      0   0.00%   0.00%  0.00%   -    syslogd
 4318           90       293      0   0.00%   0.00%  0.00%   -    sdwrapd
 4319    257938040  84176772      3   1.31%   0.39%  0.31%   -    pfma
 4366        79700   3653300      0   0.00%   0.00%  0.00%   -    vshd
 4367          110    491475      0   0.00%   0.00%  0.00%   -    smm
 4368       142620  14450925      0   0.00%   0.00%  0.00%   -    psshelper
 4369         7410    480710      0   0.00%   0.00%  0.00%   -    mmode
 4370        10700    240917      0   0.00%   0.00%  0.00%   -    lmgrd
 4371        90020   3234892      0   0.00%   0.00%  0.01%   -    licmgr
 4372       113640    484368      0   0.00%   0.02%  0.02%   -    fs-daemon
 4373       432880   7997144      0   0.00%   0.00%  0.00%   -    feature-mgr
 4374        35110   2890310      0   0.00%   0.00%  0.00%   -    fcfwd
 4375         6870     41384      0   0.00%   0.00%  0.00%   -    confcheck
 4376        36850   2665276      0   0.00%   0.00%  0.00%   -    capability
 4377        25240   4868228      0   0.00%   0.00%  0.00%   -    bloggerd
 4378       133500  14450770      0   0.00%   0.00%  0.00%   -    psshelper_gsvc
 4389        86600    482348      0   0.00%   0.00%  0.00%   -    cisco
 4390        95550   6260518      0   0.00%   0.00%  0.00%   -    clis
 4395          200      3461      0   0.00%   0.00%  0.00%   -    klogd
 4401       158730   3468674      0   0.00%   0.00%  0.00%   -    port-profile
 4403        40990   2668585      0   0.00%   0.00%  0.00%   -    provision
 4410        73240   5107752      0   0.00%   0.00%  0.00%   -    zschk
 4411        76560   4746953      0   0.00%   0.00%  0.00%   -    xmpp
 4412        73140   4819133      0   0.00%   0.00%  0.00%   -    xmlma
 4413        72420   5107267      0   0.00%   0.00%  0.00%   -    vmm
 4414        62350   1808678      0   0.00%   0.00%  0.00%   -    vman
 4415        72620   5119466      0   0.00%   0.00%  0.00%   -    vdc_mgr
 4416        79200   7227925      0   0.00%   0.00%  0.00%   -    ttyd
 4417        42190  28474984      0   0.15%   0.15%  0.15%   -    sysinfo
 4418      6970600  40475809      0   0.00%   0.00%  0.00%   -    statsprofiler
 4419          850      3780      0   0.00%   0.00%  0.00%   -    sksd
 4420      4740210   2121091      2   0.00%   0.00%  0.00%   -    sensor
 4422         4270    280062      0   0.00%   0.00%  0.00%   -    res_mgr
 4423       128690  14597772      0   0.00%   0.00%  0.00%   -    plugin
 4424       174950   6026812      0   0.00%   0.00%  0.00%   -    pltfm_config
 4425       304620   2896399      0   0.00%   0.00%  0.00%   -    plog_sup
 4426       581780   7804453      0   0.00%   0.00%  0.00%   -    pfstat
 4427         7090    488582      0   0.00%   0.00%  0.00%   -    patch-installer
 4428      2092590   5772893      0   0.00%   0.00%  0.00%   -    pacifica
 4429        43610   1809396      0   0.00%   0.00%  0.00%   -    obfl
 4430      1568800  16899517      0   0.00%   0.00%  0.00%   -    nohms
 4431      1878580  58197566      0   0.00%   0.00%  0.00%   -    nfp
 4432        26970   1870060      0   0.00%   0.00%  0.00%   -    mvsh
 4433        76980   4929444      0   0.00%   0.00%  0.00%   -    mcm
 4434        79510   4941065      0   0.00%   0.00%  0.00%   -    lim
 4435       800560  144505311      0   0.00%   0.00%  0.00%   -    ledmgr
 4436       524470  15527823      0   0.00%   0.00%  0.00%   -    l2rib
 4437       373900   5900572      0   0.00%   0.00%  0.00%   -    ifmgr
 4438       271210   2893911      0   0.00%   0.00%  0.00%   -    idehsd
 4439        25710   1869788      0   0.00%   0.00%  0.00%   -    evms
 4441        20500   1423829      0   0.00%   0.00%  0.00%   -    evmc
 4442    148870210  12502237     11   0.31%   0.20%  0.22%   -    ethpc
 4443      6268520  100519819      0   0.00%   0.01%  0.01%   -    eth_dstats
 4444          460       300      1   0.00%   0.00%  0.00%   -    core-dmon
 4446        81150   7237235      0   0.00%   0.00%  0.00%   -    bootvar
 4447        37470   2890169      0   0.00%   0.00%  0.00%   -    bios_daemon
 4448   2149866978  4192285265      0   0.01%   0.03%  0.07%   -    bigsurusd
