

--------------------------------------------------------------------------------
Port          Native  Status        Port
              Vlan                  Channel
--------------------------------------------------------------------------------
Eth2/42       4,531,540,554-555,557,560,564,566,576-579,584-585,600-606,608-609,625-626,628-629,632-633,637,640,646-647,652,654-655,657-658,666-668,678-680,682,694,951-952
Eth2/43       4,531,540,554-555,557,560,564,566,576-579,584-585,600-606,608-609,625-626,628-629,632-633,637,640,646-647,652,654-655,657-658,666-668,678-680,682,694,951-952
Eth2/44       4,531,540,554-555,557,560,564,566,576-579,584-585,600-606,608-609,625-626,628-629,632-633,637,640,646-647,652,654-655,657-658,666-668,678-680,682,694,951-952
Eth2/45       4,531,540,554-555,557,560,564,566,576-579,584-585,600-606,608-609,625-626,628-629,632-633,637,640,646-647,652,654-655,657-658,666-668,678-680,682,694,951-952
Eth2/46       4,531,540,554-555,557,560,564,566,576-579,584-585,600-606,608-609,625-626,628-629,632-633,637,640,646-647,652,654-655,657-658,666-668,678-680,682,694,951-952
Eth2/47       4,531,540,554-555,557,560,564,566,576-579,584-585,600-606,608-609,625-626,628-629,632-633,637,640,646-647,652,654-655,657-658,666-668,678-680,682,694,951-952
Eth2/48       4,531,540,554-555,557,560,564,566,576-579,584-585,600-606,608-609,625-626,628-629,632-633,637,640,646-647,652,654-655,657-658,666-668,678-680,682,694,951-952
Eth7/5        601-602,604
Eth7/6        601-602,604
Eth7/21       600-699
Eth7/33       4,551,600-606,609,628-629,637,645,652,655,658,668,692-693
Eth7/37       4,505-506,530-531,533-534,551,600-607,609-610,625,628-629,632-633,636-637,640,642-649,651-658,663-665,667-673,690,692-695,1608
Eth7/38       4,505-506,530-531,533-534,551,600-607,609-610,625,628-629,632-633,636-637,640,642-649,651-658,663-665,667-673,690,692-695,1608
Eth7/39       4,505-506,530-531,533-534,551,600-607,609-610,625,628-629,632-633,636-637,640,642-649,651-658,663-665,667-673,690,692-695,1608
Eth7/40       4,505-506,530-531,533-534,551,600-607,609-610,625,628-629,632-633,636-637,640,642-649,651-658,663-665,667-673,690,692-695,1608
Eth7/42       540,556-568,571-581,585,588,600-609,625-626,628-629,632-633,637,640,642-645,651-652,654-658,666-668,679-686
Eth7/43       540,556-568,571-581,585,588,600-609,625-626,628-629,632-633,637,640,642-645,651-652,654-658,666-668,679-686
Eth8/5        643-645,656
Eth8/6        643-645,656
Eth8/21       608
Eth8/33       4,551,600-607,609,628-629,637,645,658,668,692
Eth8/37       4,505-506,530-531,533-534,551,600-607,609-610,625,628-629,632-633,636-637,640,642-649,651-658,663-665,667-673,690,692-695,1608
Eth8/38       4,505-506,530-531,533-534,551,600-607,609-610,625,628-629,632-633,636-637,640,642-649,651-658,663-665,667-673,690,692-695,1608
Eth8/39       4,505-506,530-531,533-534,551,600-607,609-610,625,628-629,632-633,636-637,640,642-649,651-658,663-665,667-673,690,692-695,1608
Eth8/40       4,505-506,530-531,533-534,551,600-607,609-610,625,628-629,632-633,636-637,640,642-649,651-658,663-665,667-673,690,692-695,1608
Eth8/42       540,556-568,571-581,585,588,600-609,625-626,628-629,632-633,637,640,642-645,651-652,654-658,666-668,679-686
Eth8/43       540,556-568,571-581,585,588,600-609,625-626,628-629,632-633,637,640,642-645,651-652,654-658,666-668,679-686
Eth9/8        601,606,609,646-647,694-695
Eth9/9        4,540,554-555,557,560,564,566-567,576-578,600-699
Eth9/10       4,600-699
Eth9/17       4,531,600-699
Eth9/18       4,531,600-699
Eth9/19       4,600-699
Eth9/20       4,600-699
Eth9/21       4,600-699
Eth9/22       4,600-699
Eth9/23       4,600-699
Eth9/25       4,600-699
Eth9/38       601-602,610
Eth9/47       1-4094
Eth9/48       1-4094
Eth10/9       4,540,554-555,557,560,564,576-578,600-699
Eth10/10      4,600-699
Eth10/11      4,600-699
Eth10/17      4,600-699
Eth10/18      4,600-699
Eth10/19      4,600-699
Eth10/20      4,600-699
Eth10/21      4,531,600-699
Eth10/22      4,600-699
Eth10/23      4,600-699
Eth10/25      4,540,554-555,557,560,564,576-578,600-699
Eth10/38      601-602
Eth10/45      576,601-602
Eth10/47      1-4094
Eth10/48      1-4094
Po41          4,505-506,530-531,533-534,551,600-607,609-610,625,628-629,632-633,636-637,640,642-649,651-658,663-665,667-673,690,692-695,1608
Po42          4,505-506,530-531,533-534,551,600-607,609-610,625,628-629,632-633,636-637,640,642-649,651-658,663-665,667-673,690,692-695,1608
Po51          608
Po52          608,695
Po53          608,1608
Po55          608,1608
Po56          608
Po57          608
Po58          608
Po59          608
Po61          4,551,600-606,609,628-629,637,645,652,655,658,668,692-693
Po62          4,551,600-607,609,628-629,637,645,658,668,692
Po71          540,556-568,571-581,585,588,600-609,625-626,628-629,632-633,637,640,642-645,651-652,654-658,666-668,679-686
Po72          540,556-568,571-579,608-609,629
Po73          531,605,608
Po74          531,608
Po75          4,531,540,554-555,557,560,564,566,576-579,584-585,600-606,608-609,625-626,628-629,632-633,637,640,646-647,652,654-655,657-658,666-668,678-680,682,694,951-952
Po76          608
Po77          600,608
Po78          608
Po79          none
Po99          608
Po112         531,540,557,560,564,566,576-578,600-606,608-609,625-626,628-629,632-634,637,640,652,654-655,657-658,666-668,678-679
Po362         4,602,695,900-919
Po363         4,602,695,900-919
Po438         576,601-602
Po501         608
Po4000        1-4094
Eth101/1/14   608,695
Eth101/1/19   608,1608
Eth101/1/39   600-605,607,628-629,668
Eth101/1/44   608
Eth103/1/1    608
Eth103/1/2    608
Eth103/1/3    608
Eth106/1/48   1-600,604-642,646-647,650-655,657-4094
Eth107/1/48   608,1608

--------------------------------------------------------------------------------
Port          Vlans Err-disabled on Trunk
--------------------------------------------------------------------------------
Eth1/5        none
Eth1/6        none
Eth1/7        none
Eth1/8        none
Eth1/9        none
Eth1/10       none
Eth1/11       none
Eth1/12       none
Eth1/13       none
Eth1/14       none
Eth1/15       none
Eth1/16       none
Eth1/17       none
Eth1/18       none
Eth1/23       none
Eth1/24       none
Eth1/25       none
Eth1/26       none
Eth1/28       none
Eth1/29       none
