

CPU utilization for five seconds: 30%/3%; one minute: 26%; five minutes: 17%
PID    Runtime(ms)  Invoked   uSecs  5Sec    1Min    5Min    TTY  Process
-----  -----------  --------  -----  ------  ------  ------  ---  -----------
    1       772920   8257441      0   0.00%   0.00%  0.00%   -    init
 2550           10        31      0   0.00%   0.00%  0.00%   -    portmap
 2559           10         6      1   0.00%   0.00%  0.00%   -    rpc.statd
 2587            0         1      0   0.00%   0.00%  0.00%   -    rpc.mountd
 2610      2618750  76160015      0   0.00%   0.00%  0.00%   -    sysmgr
 3535        18120   3724499      0   0.00%   0.00%  0.00%   -    insmod
 3974           10         3      3   0.00%   0.00%  0.00%   -    xinetd
 3975           10        34      0   0.00%   0.00%  0.00%   -    tftpd
 3976      1845950  52945945      0   0.00%   0.00%  0.00%   -    syslogd
 3977           60       446      0   0.00%   0.00%  0.00%   -    sdwrapd
 3978    923109510  497075730      1   4.17%   2.09%  2.13%   -    pfma
 4002          100      2226      0   0.00%   0.00%  0.00%   -    klogd
 4040       191420   9375281      0   0.00%   0.00%  0.00%   -    vshd
 4041          130   1253891      0   0.00%   0.00%  0.00%   -    smm
 4042       352430  37318451      0   0.00%   0.00%  0.00%   -    psshelper
 4043        19000   1234100      0   0.00%   0.00%  0.00%   -    mmode
 4044        30120    637656      0   0.00%   0.00%  0.00%   -    lmgrd
 4045       128790   7485440      0   0.00%   0.00%  0.00%   -    licmgr
 4046      1418160   1801037      0   0.00%   0.06%  0.10%   -    fs-daemon
 4047     20306200  318279780      0   0.00%   0.00%  0.00%   -    feature-mgr
 4048        91640   7468545      0   0.00%   0.00%  0.00%   -    fcfwd
 4049         5550     46419      0   0.00%   0.00%  0.00%   -    confcheck
 4050       101950   7268201      0   0.00%   0.00%  0.00%   -    capability
 4051        66190  13929730      0   0.00%   0.00%  0.00%   -    bloggerd
 4052       343230  37315981      0   0.00%   0.00%  0.00%   -    psshelper_gsvc
 4063       125880    659734      0   0.00%   0.00%  0.00%   -    cisco
 4064       191190   5277644      0   0.00%   0.00%  0.00%   -    clis
 4093      1286470   9195151      0   0.00%   0.00%  0.04%   -    port-profile
 4094       112270   7275006      0   0.00%   0.00%  0.00%   -    provision
 4103       209700  14319390      0   0.00%   0.00%  0.00%   -    zschk
 4104       223070  14319878      0   0.00%   0.00%  0.00%   -    xmpp
 4105       192160  12462142      0   0.00%   0.00%  0.00%   -    xmlma
 4106       206330  14313841      0   0.00%   0.00%  0.00%   -    vmm
 4107       159680   4708415      0   0.00%   0.00%  0.00%   -    vman
 4108       202900  14327426      0   0.00%   0.00%  0.00%   -    vdc_mgr
 4109       190930  18664706      0   0.00%   0.00%  0.00%   -    ttyd
 4110       117540  122812867      0   0.48%   0.46%  0.46%   -    sysinfo
 4111       238200  12417099      0   0.00%   0.00%  0.00%   -    sunnyvale
 4112     22203470  120284342      0   0.00%   0.03%  0.02%   -    statsprofiler
 4113          420      1882      0   0.00%   0.00%  0.00%   -    sksd
 4114     19126060   6297014      3   0.00%   0.02%  0.02%   -    sensor
 4116         7970    715282      0   0.00%   0.00%  0.00%   -    res_mgr
 4117       350190  37588541      0   0.00%   0.00%  0.00%   -    plugin
 4118       460700  15723990      0   0.00%   0.00%  0.00%   -    pltfm_config
 4119       363550   7491155      0   0.00%   0.00%  0.00%   -    plog_sup
 4120      1614670  22090476      0   0.00%   0.00%  0.00%   -    pfstat
 4121        16200   1252810      0   0.00%   0.00%  0.00%   -    patch-installer
 4122       111800   4695675      0   0.00%   0.00%  0.00%   -    obfl
 4123      3575470  44486927      0   0.00%   0.00%  0.00%   -    nohms
 4124      8724200  157936588      0   0.09%   0.02%  0.01%   -    nfp
 4125        73140   4858091      0   0.00%   0.00%  0.00%   -    mvsh
 4126       324810  15053162      0   0.00%   0.00%  0.00%   -    mcm
 4127       224500  14321670      0   0.00%   0.00%  0.00%   -    lim
 4128       547620  38201887      0   0.00%   0.00%  0.00%   -    ledmgr
 4129      1494510  41380534      0   0.00%   0.01%  0.01%   -    l2rib
 4130       866800  14230668      0   0.00%   0.00%  0.00%   -    ifmgr
 4131       762970   7688666      0   0.00%   0.00%  0.00%   -    idehsd
 4132        70310   4856065      0   0.00%   0.00%  0.00%   -    evms
 4134        56060   3655105      0   0.00%   0.00%  0.00%   -    evmc
 4135    276780560  31704242      8   3.10%   0.38%  0.30%   -    ethpc
 4136     15623350  254736665      0   0.00%   0.01%  0.01%   -    eth_dstats
 4137          290       802      0   0.00%   0.00%  0.00%   -    core-dmon
 4139   1098512840  3347471009      0   4.66%   1.85%  1.53%   -    carmelusd
 4140       169880  18670664      0   0.00%   0.00%  0.00%   -    bootvar
 4141        97660   7466508      0   0.00%   0.00%  0.00%   -    bios_daemon
 4142       477060  37369616      0   0.00%   0.00%  0.00%   -    bfdc
 4143       190820   9933727      0   0.00%   0.00%  0.00%   -    bcm_usd
 4144        70150   3724815      0   0.00%   0.00%  0.00%   -    athertonusd
 4145        79910   4675967      0   0.00%   0.00%  0.00%   -    ascii-cfg
 4146        37650   3698846      0   0.00%   0.00%  0.00%   -    adbm
 4147       479790  37334778      0   0.00%   0.00%  0.00%   -    securityd
 4148       321350   5232166      0   0.00%   0.00%  0.00%   -    PMon
 4149       375150  37321049      0   0.00%   0.00%  0.00%   -    cert_enroll
 4150       346870  37341865      0   0.00%   0.00%  0.00%   -    aaa
 4154          220   1267255      0   0.00%   0.00%  0.00%   -    l3vm
 4155          180  49812619      0   0.00%   0.00%  0.00%   -    urib
 4180      7079510   9225638      0   0.09%   0.01%  0.01%   -    aclmgr
 4181       205300  14315408      0   0.00%   0.00%  0.00%   -    eem_policy_dir
 4182           20       129      0   0.00%   0.00%  0.00%   -    core-client
 4186      1504410  19675225      0   1.84%   0.14%  0.03%   -    qd
 4200   1870405750  3781170630      0   2.71%   2.00%  2.35%   -    snmpd
 4219    258253940  946531296      0   0.77%   0.42%  0.38%   -    fwm
 4221    915483990  384870208      2   0.19%   7.16%  3.10%   -    statsclient
 4222          180  2949707310      0   0.09%   0.03%  0.03%   -    adjmgr
 4223          160  10268009      0   0.00%   0.00%  0.00%   -    u6rib
 4234      2173150   5356850      0   0.00%   0.00%  0.00%   -    copp
 4235          200   6887190      0   0.00%   0.00%  0.00%   -    npacl
 4251       214250  14319934      0   0.00%   0.00%  0.00%   -    sal
 4307          330  14959033      0   0.00%   0.00%  0.00%   -    arp
 4311          170   5787600      0   0.00%   0.00%  0.00%   -    icmpv6
 4312          390  876817625      0   1.35%   1.07%  0.70%   -    pktmgr
 4314       510150  39270077      0   0.00%   0.00%  0.00%   -    callhome
 4326     34549190  400422774      0   0.09%   0.09%  0.06%   -    fex
 4345     12560200  118047333      0   0.09%   1.10%  1.40%   -    lldp
 4346          430  3375111372      0   1.06%   1.09%  0.54%   -    netstack
 4402       895150  37520992      0   0.00%   0.00%  0.00%   -    radius
 4403        76170   1902449      0   0.00%   0.00%  0.00%   -    acllog
 4406      8041820  34077544      0   0.09%   0.01%  0.01%   -    cdp
 4407    173215110  1166067081      0   0.19%   0.28%  0.26%   -    cfs
 4408          130  3749494238      0   0.00%   0.01%  0.02%   -    ecp
 4409          330  42277529      0   0.00%   0.00%  0.00%   -    igmp
 4410           30       413      0   0.00%   0.00%  0.00%   -    ip_dummy
 4411           30       347      0   0.00%   0.00%  0.00%   -    ipv6_dummy
 4412          250  95526624      0   0.00%   0.00%  0.00%   -    mrib
 4414       371640  15878943      0   0.00%   0.00%  0.00%   -    otm
 4415          200  20644166      0   0.00%   0.00%  0.00%   -    rpm
 4416           30       514      0   0.00%   0.00%  0.00%   -    tcpudp_dummy
 4466    271038290  40176085      6   0.00%   0.44%  0.37%   -    afm
 4467        84530   3731840      0   0.00%   0.00%  0.00%   -    m2rib
 4468         1250      7915      0   0.00%   0.00%  0.00%   -    dcos-xinetd
 4469      2822040  43405064      0   0.00%   0.00%  0.00%   -    tacacs
 4470    200293220  677671688      0   0.38%   0.30%  0.27%   -    stp
 4486       239570  14342077      0   0.00%   0.00%  0.00%   -    iscm
 4487          240   1295919      0   0.00%   0.00%  0.00%   -    mcastfwd
 4504       344970   3851187      0   0.00%   0.00%  0.00%   -    ptplc
 4505       548500  15970760      0   0.00%   0.00%  0.00%   -    monitor
 4506       174740   2330833      0   0.00%   0.00%  0.00%   -    ntp
 4508      2148160  66771940      0   0.00%   0.00%  0.00%   -    ntpd
 4509      4075760  29307881      0   0.00%   0.03%  0.01%   -    eth_port_channel
 4510    401900700  365199548      1   0.00%   0.01%  0.03%   -    vlan_mgr
 4511     11149490  24172308      0   1.16%   0.10%  0.03%   -    ipqosmgr
 4512     20513930  96198623      0   0.00%   0.00%  0.00%   -    lacp
 4513    288279500  1268975591      0   2.52%   1.11%  0.70%   -    ethpm
 4514      1215410  20679532      0   0.09%   0.00%  0.00%   -    interface-vlan
 4515      4879750  72030009      0   0.00%   0.00%  0.00%   -    vpc
 4519    182848610  100695639      1   0.29%   0.24%  0.24%   -    udld
 4779           10         4      2   0.00%   0.00%  0.00%   -    sh
 4784           20        50      0   0.00%   0.00%  0.00%   -    libvirtd
22733       551910  36018805      0   0.00%   0.00%  0.00%   1    vsh
22734       552310  36016518      0   0.00%   0.00%  0.00%   2    vsh
22735       557820  36017876      0   0.00%   0.00%  0.00%   3    vsh
22736       542070  36013418      0   0.00%   0.00%  0.00%   4    vsh
24921         1150     14106      0   0.67%   0.49%  0.13%   -    dcos_sshd
24928          500       652      0   0.58%   0.07%  0.02%   0    vsh
25075           40        21      1   0.00%   0.00%  0.00%   S0    login
