

CPU utilization for five seconds: 14%/0%; one minute: 10%; five minutes: 8%
PID    Runtime(ms)  Invoked   uSecs  5Sec    1Min    5Min    TTY  Process
-----  -----------  --------  -----  ------  ------  ------  ---  -----------
 5008     40525470  490062444      0   0.00%   0.00%  0.00%   -    sysmgr
 5623   1225010974  2450613081      0   0.29%   1.65%  0.71%   -    platform
 5698      1065740  22050680      0   0.00%   0.00%  0.00%   -    pixm_gl
 5699           60  2621776309      0   0.19%   0.17%  0.17%   -    pdsd
 5702      1036330  21917555      0   0.00%   0.00%  0.00%   -    licmgr
 5703       651790   6630306      0   0.00%   0.00%  0.00%   -    fs-daemon
 5707       553750  43240126      0   0.00%   0.00%  0.00%   -    bloggerd
 5822       852030  21618603      0   0.00%   0.00%  0.00%   -    vdc_mgr
 5825      6625190  1260597921      0   0.07%   0.08%  0.07%   -    sysinfo
 5830        64850   2083373      0   0.00%   0.00%  0.00%   -    res_mgr
 5831      2797770  108010292      0   0.00%   0.00%  0.00%   -    plugin
 5832       860230  21606124      0   0.00%   0.00%  0.00%   -    pltfm_debug
 5843     79408910  112457421      0   0.00%   0.00%  0.00%   -    diagmgr
 5846      7900500  86015838      0   0.00%   0.00%  0.00%   -    clk_mgr
 5930     35711930  31659375      1   0.00%   0.00%  0.00%   -    diagclient
 5946   4154437386   8319398    499   0.00%   0.00%  0.00%   -    xbar
 6006     22048790  200012403      0   0.00%   0.00%  0.00%   -    module
 6030     11399010  97462151      0   0.00%   0.00%  0.00%   -    ifmgr
 6399       930320  21606205      0   0.00%   0.00%  0.00%   -    sim
 6401      7383100  56848125      0   0.00%   0.00%  0.00%   -    pltfm_config
 6404      1087050  23155762      0   0.00%   0.00%  0.00%   -    pixmc
 6407    537770292  21597560     24   0.00%   0.00%  0.00%   -    monitorc
 6411       984960  21599960      0   0.00%   0.00%  0.00%   -    giscm
 6459   3766089048  108159612     34   0.00%   0.00%  0.00%   -    diag_port_lb
 8916      4150290  107959583      0   0.00%   0.00%  0.00%   -    syslogd
 8943          530      2902      0   0.00%   0.00%  0.00%   -    confcheck
 8944      1426180  37666896      0   0.00%   0.00%  0.00%   -    feature-mgr
 8945        75280   1801370      0   0.00%   0.00%  0.00%   -    mmode
 8946       932870  21856871      0   0.00%   0.00%  0.00%   -    pixm_vl
 8947      3102850  107895826      0   0.00%   0.00%  0.00%   -    psshelper
 8948       850100  21597786      0   0.00%   0.00%  0.00%   -    session-mgr
 8949           70   3962349      0   0.00%   0.00%  0.00%   -    smm
 8950       852850  21598428      0   0.00%   0.00%  0.00%   -    vpc_config_sync
 8951       578370  13552892      0   0.00%   0.00%  0.00%   -    vshd
 8969       384780   7599345      0   0.00%   0.00%  0.00%   -    clis
