

CPU utilization for five seconds: 10%/0%; one minute: 9%; five minutes: 6%
PID    Runtime(ms)  Invoked   uSecs  5Sec    1Min    5Min    TTY  Process
-----  -----------  --------  -----  ------  ------  ------  ---  -----------
 3692    682207580  3668869855      0   1.03%   1.16%  0.80%   -    snmpd
 4878     34733610  525338341      0   0.00%   0.00%  0.00%   -    sysmgr
 5842    784643556  1972695517      0   0.00%   0.00%  0.00%   -    platform
 6095       926350  34202048      0   0.00%   0.00%  0.00%   -    pixm_gl
 6096          100  2801919916      0   0.07%   0.11%  0.10%   -    pdsd
 6098       954050  28155975      0   0.00%   0.00%  0.00%   -    licmgr
 6099      1349890   8551593      0   0.00%   0.00%  0.00%   -    fs-daemon
 6103       244520  24517451      0   0.00%   0.00%  0.00%   -    bloggerd
 6146       723950  33826117      0   0.00%   0.00%  0.00%   -    vdc_mgr
 6149     10244730  1270528351      0   0.05%   0.09%  0.07%   -    sysinfo
 6154        48040   2369893      0   0.00%   0.00%  0.00%   -    res_mgr
 6155      1802710  122728143      0   0.00%   0.00%  0.00%   -    plugin
 6156       741300  33783975      0   0.00%   0.00%  0.00%   -    pltfm_debug
 6167    133303910  119911634      1   0.00%   0.00%  0.00%   -    diagmgr
 6170      8709240  94731418      0   0.00%   0.00%  0.00%   -    clk_mgr
 6215     54912870  45542862      1   0.00%   0.00%  0.00%   -    diagclient
 6357       311360  12546563      0   0.00%   0.00%  0.00%   -    xbar
 6382     26516410  231060414      0   0.00%   0.00%  0.00%   -    module
 6393     13774510  118042873      0   0.00%   0.00%  0.00%   -    ifmgr
 6754       817900  33683972      0   0.00%   0.00%  0.00%   -    sim
 6757      9905330  69000486      0   0.00%   0.00%  0.00%   -    pltfm_config
 6762       974110  35000622      0   0.00%   0.00%  0.00%   -    pixmc
 6765       761120  33752086      0   0.00%   0.00%  0.00%   -    monitorc
 6769       864410  33609509      0   0.00%   0.00%  0.00%   -    giscm
 6805    150594550  75864967      1   0.00%   0.02%  0.01%   -    diag_port_lb
 7575     21308600  1640981863      0   0.00%   0.00%  0.00%   -    syslogd
 7579         6090     73840      0   0.00%   0.00%  0.00%   -    confcheck
 7580    368551770  1437658418      0   0.11%   0.07%  0.05%   -    feature-mgr
 7581      1180020  37050025      0   0.00%   0.00%  0.00%   -    pixm_vl
 7582      1762670  122673101      0   0.00%   0.00%  0.00%   -    psshelper
 7583       711680  34370508      0   0.00%   0.00%  0.00%   -    session-mgr
 7584          150   4561361      0   0.00%   0.00%  0.00%   -    smm
 7585       716320  34457155      0   0.00%   0.00%  0.00%   -    vpc_config_sync
 7586      1072810  26786159      0   0.00%   0.00%  0.00%   -    vshd
 7590      1947640  10933073      0   0.00%   0.00%  0.00%   -    clis
 7593       260170   6628213      0   0.00%   0.00%  0.00%   -    port-profile
 7601      2963650  128792795      0   0.00%   0.00%  0.00%   -    aaa
 7602      1789340  122826114      0   0.00%   0.00%  0.00%   -    cert_enroll
 7603      2188050  122986960      0   0.00%   0.00%  0.00%   -    securityd
