

CPU utilization for five seconds: 9%/1%; one minute: 5%; five minutes: 5%
PID    Runtime(ms)  Invoked   uSecs  5Sec    1Min    5Min    TTY  Process
-----  -----------  --------  -----  ------  ------  ------  ---  -----------
 3692    796636700   5089683    156   0.52%   0.76%  0.70%   -    snmpd
 7670          250  3363571255      0   0.64%   0.55%  0.54%   -    pktmgr
 7665          240  2038851292      0   0.27%   0.32%  0.33%   -    arp
 7695          320  4134554213      0   0.74%   0.35%  0.29%   -    netstack
 7838   1439875050  2511982984      0   0.25%   0.27%  0.23%   -    ethpm
 6096          100  3338844174      0   0.09%   0.11%  0.12%   -    pdsd
 6149     10567730  1303716654      0   0.23%   0.09%  0.07%   -    sysinfo
 7841    816045670  2386335185      0   0.05%   0.05%  0.05%   -    stp
 7640          180  2126767489      0   0.07%   0.05%  0.05%   -    adjmgr
 7784          170  973153264      0   0.01%   0.06%  0.05%   -    sla_sender
 7580    378440580  1589805652      0   0.05%   0.06%  0.05%   -    feature-mgr
 7884    343262140  1581862866      0   0.03%   0.05%  0.04%   -    interface-vlan
 7862    750984310  1946437047      0   0.05%   0.04%  0.04%   -    hsrp_engine
 7836    293170550  1001884257      0   0.03%   0.02%  0.02%   -    ipqosmgr
 7865          170  2241389948      0   0.03%   0.02%  0.01%   -    eigrp
32747    544215950  1135198770      0   0.01%   0.01%  0.01%   -    udld
 6805    151896250  76320838      1   0.00%   0.04%  0.01%   -    diag_port_lb
 7789    157100300  883866679      0   0.27%   0.03%  0.01%   -    pfstat
 7794          190  1557397524      0   0.01%   0.00%  0.00%   -    igmp
 7760    113003460  1982104549      0   0.00%   0.00%  0.00%   -    ntpd
 7839    117634720  143542750      0   0.01%   0.00%  0.00%   -    l2fm
 7861     48424320  157849303      0   0.00%   0.00%  0.00%   -    l2pt
 6167    134491580  120928613      1   0.00%   0.00%  0.00%   -    diagmgr
 7601      3118050  130229824      0   0.00%   0.00%  0.00%   -    aaa
 4878     35850230  540415548      0   0.05%   0.00%  0.00%   -    sysmgr
 7714     30121860  123576461      0   0.00%   0.00%  0.00%   -    cdp
 7759     11085480  172817611      0   0.00%   0.00%  0.00%   -    tacacs
 7835     33009160  587411341      0   0.00%   0.00%  0.00%   -    eth_dstats
 7833      4283280  53748413      0   0.00%   0.00%  0.00%   -    eth_port_channel
 7575     21491860  1670590347      0   0.00%   0.00%  0.00%   -    syslogd
13176          300       203      1   0.01%   0.00%  0.00%   1    vsh
 7586      1167470  28517629      0   0.00%   0.00%  0.00%   -    vshd
20259          190  3775035579      0   0.00%   0.00%  0.00%   -    ospf
 7715    103462570  649808068      0   0.00%   0.00%  0.00%   -    cfs
 7857          190  407630024      0   0.00%   0.00%  0.00%   -    mrib
 6215     55376640  45927572      1   0.00%   0.00%  0.00%   -    diagclient
 6393     14006910  119946175      0   0.00%   0.00%  0.00%   -    ifmgr
 7854      9750850  123899030      0   0.00%   0.00%  0.00%   -    ufdm
 7791    107120920  214287296      0   0.00%   0.00%  0.00%   -    lldp
 7853     25497830  229428732      0   0.00%   0.00%  0.00%   -    vpc
 7721      1051780  37852197      0   0.00%   0.00%  0.00%   -    otm
 5842    784643556  1996939940      0   0.00%   0.00%  0.00%   -    platform
 6095       935790  34485927      0   0.00%   0.00%  0.00%   -    pixm_gl
 6098       964990  28411057      0   0.00%   0.00%  0.00%   -    licmgr
 6099      1380070   8657329      0   0.00%   0.00%  0.00%   -    fs-daemon
 6103       246580  24722003      0   0.00%   0.00%  0.00%   -    bloggerd
