

CPU utilization for five seconds: 11%/0%; one minute: 9%; five minutes: 10%
PID    Runtime(ms)  Invoked   uSecs  5Sec    1Min    5Min    TTY  Process
-----  -----------  --------  -----  ------  ------  ------  ---  -----------
 5623   1370074544  2460803656      0   0.29%   0.28%  0.31%   -    platform
 9902          130  725834763      0   0.15%   0.24%  0.25%   -    isis_otv
 5698           60  923371184      0   0.17%   0.18%  0.18%   -    pdsd
 5825      6808070  1308515043      0   0.05%   0.07%  0.07%   -    sysinfo
 9130          120  1835536571      0   0.01%   0.02%  0.02%   -    pktmgr
 9645    722949720  888057618      0   0.03%   0.02%  0.02%   -    l2fm
 9179          170  3827323327      0   0.01%   0.00%  0.00%   -    netstack
 9608           70  2302422806      0   0.00%   0.00%  0.00%   -    ecp
 9214     52344600  1319249362      0   0.00%   0.00%  0.00%   -    snmpd
 9895           80  979530212      0   0.00%   0.00%  0.00%   -    orib
 9606          100  800466596      0   0.00%   0.00%  0.00%   -    igmp
 9965           90  1550868420      0   0.00%   0.00%  0.00%   -    otv
 5008     41453680  501488121      0   0.00%   0.00%  0.00%   -    sysmgr
 5843     82222920  98869105      0   0.00%   0.00%  0.00%   -    diagmgr
 9892      9187690  28765306      0   0.03%   0.00%  0.00%   -    tunnel
27997          140       262      0   0.03%   0.00%  0.00%   1    vsh
 9751    119063990  1847906300      0   0.00%   0.00%  0.00%   -    stp
 9099           80  1154255986      0   0.00%   0.00%  0.00%   -    adjmgr
 9900           90  377675455      0   0.00%   0.00%  0.00%   -    m6rib
 6030     11435480  98138491      0   0.00%   0.00%  0.00%   -    ifmgr
 9644     13335960  68400838      0   0.00%   0.00%  0.00%   -    ethpm
 5703       644510   6687426      0   0.00%   0.00%  0.00%   -    fs-daemon
 5929     35997620  32214969      1   0.00%   0.00%  0.00%   -    diagclient
 9605      7105750  117411228      0   0.00%   0.00%  0.00%   -    l2rib
 9123          130  121333421      0   0.00%   0.00%  0.00%   -    arp
 5697      1082840  22282030      0   0.00%   0.00%  0.00%   -    pixm_gl
 5702      1047770  22161433      0   0.00%   0.00%  0.00%   -    licmgr
 5707       475530  43649203      0   0.00%   0.00%  0.00%   -    bloggerd
 5822       879770  21810738      0   0.00%   0.00%  0.00%   -    vdc_mgr
 5830        66530   2106334      0   0.00%   0.00%  0.00%   -    res_mgr
 5831      2883190  109027069      0   0.00%   0.00%  0.00%   -    plugin
 5832       879160  21798276      0   0.00%   0.00%  0.00%   -    pltfm_debug
 5846      9322970  83101188      0   0.00%   0.00%  0.00%   -    clk_mgr
 5946   4154437536   8396549    494   0.00%   0.00%  0.00%   -    xbar
 6399       959320  21799346      0   0.00%   0.00%  0.00%   -    sim
 6401      3816460  34228487      0   0.00%   0.00%  0.00%   -    pltfm_config
 6404      1117030  23405677      0   0.00%   0.00%  0.00%   -    pixmc
 6407   2899882300  21788584    133   0.00%   0.00%  0.00%   -    monitorc
 6411      1022180  21791849      0   0.00%   0.00%  0.00%   -    giscm
 6459   3516757614  83325073     42   0.00%   0.00%  0.00%   -    diag_port_lb
 8924      4247670  108964385      0   0.00%   0.00%  0.00%   -    syslogd
 8935          560      3064      0   0.00%   0.00%  0.00%   -    confcheck
 8936      1455570  38027004      0   0.00%   0.00%  0.00%   -    feature-mgr
 8937        77910   1818184      0   0.00%   0.00%  0.00%   -    mmode
 8938       945610  22039087      0   0.00%   0.00%  0.00%   -    pixm_vl
 8939      3173120  108906039      0   0.00%   0.00%  0.00%   -    psshelper
 8940       888280  21788608      0   0.00%   0.00%  0.00%   -    session-mgr
 8941           70   3999836      0   0.00%   0.00%  0.00%   -    smm
 8942       873960  21788745      0   0.00%   0.00%  0.00%   -    vpc_config_sync
 8943       591170  13681654      0   0.00%   0.00%  0.00%   -    vshd
 8956       384310   7727959      0   0.00%   0.00%  0.00%   -    clis
 9020       164470   3693352      0   0.00%   0.00%  0.00%   -    port-profile
 9040      2840740  108955876      0   0.00%   0.00%  0.00%   -    aaa
 9041      2950210  108905148      0   0.00%   0.00%  0.00%   -    cert_enroll
 9042      3062470  108931218      0   0.00%   0.00%  0.00%   -    securityd
